785	270	773	785	974														
800	786	705	793	953														
294	915	68	499	19														
540	540	815	387	581														
428	955	955	418	422														
801	660	510	510	753														
450	893	450	707	644														
422	91	416	7	541														
250	482	141	408	508														
669	213	129	884	212														
907	841	774	841	726														
336	844	174	372	844														
794	445	762	989	294														
315	77	830	324	270														
73	73	290	789	891														
509	953	277	123	509														
671	120	120	264	890														
353	82	268	110	589														
253	373	245	645	723														
980	317	12	317	551														
451	450	779	803	666														
507	86	601	880	601														
843	964	36	43	635														
593	457	435	593	634														
386	954	212	450	497														
420	163	932	507	858														
301	533	313	636	385														
723	37	964	999	90														
769	518	695	190	856														
338	746	940	338	823														
931	966	36	939	890														
510	587	460	460	41														
944	721	365	424	377														
579	345	614	527	521														
159	665	49	159	334														
849	736	355	819	36														
651	409	950	737	774														
136	700	961	488	837														
24	508	411	980	121														
218	404	325	935	218														
88	584	311	689	514														
45	45	906	140	574														
687	305	952	255	175														
668	798	762	782	410														
399	110	296	943	160														
593	925	585	871	67														
380	417	104	421	796														
4	952	154	710	409														
89	22	89	516	690														
857	811	358	943	655														
62	216	249	311	652														
553	968	324	519	201														
248	352	234	976	915														
395	820	891	128	831														
952	398	363	710	398														
547	720	720	584	356														
429	649	172	417	387														
695	822	472	976	990														
995	947	682	947	615														
881	82	393	678	678														
825	121	296	124	470														
501	376	836	962	962														
111	924	979	213	514														
701	149	461	368	438														
783	582	574	183	553														
667	660	113	841	687														
922	906	373	656	36														
207	364	837	62	741														
476	45	476	645	70														
265	123	551	201	746														
317	354	106	522	613														
205	509	934	286	494														
609	738	871	170	681														
703	741	735	485	140														
489	194	194	253	228														
289	342	571	972	94														
12	781	879	738	555														
941	941	864	512	401														
764	693	525	455	81														
840	229	726	101	704														
305	953	39	705	305														
862	133	82	180	454														
139	16	177	831	605														
133	940	44	73	73														
820	381	101	266	741														
922	68	653	592	873														
24	939	213	466	679														
235	483	716	716	302														
629	664	450	655	450														
165	529	909	294	342														
711	22	811	779	301														
696	412	284	156	517														
684	534	310	537	854														
862	253	535	676	388														
716	259	716	360	499														
449	999	240	910	746														
806	320	791	889	985														
389	485	756	746	204														
421	433	932	527	215														
603	603	707	261	962														
381	463	404	889	734														
482	200	936	677	632														
853	369	723	853	109														
243	282	929	454	717														
719	878	463	810	925														
702	801	576	330	309														
85	831	488	652	85														
502	637	170	52	299														
125	143	835	708	225														
747	993	315	759	186														
976	436	963	233	150														
158	427	349	611	611														
922	287	720	867	867														
558	227	243	163	817														
292	982	537	549	551														
832	323	219	655	832														
577	364	706	316	679														
333	308	709	803	872														
823	104	20	989	356														
246	246	948	531	701														
290	945	416	806	154														
784	282	772	128	233														
1	62	219	932	256														
391	411	579	855	971														
842	301	624	163	234														
471	116	278	956	635														
314	323	796	349	225														
134	809	154	563	440														
152	549	978	948	607														
978	113	102	190	381														
703	902	984	717	192														
830	731	572	753	731														
845	456	906	615	399														
704	73	828	548	532														
236	323	323	448	254														
719	588	482	210	273														
207	207	76	807	527														
93	102	687	739	463														
748	748	816	749	782														
24	144	720	536	684														
201	19	272	838	886														
343	998	344	998	673														
824	327	773	341	327														
572	699	837	813	797														
739	761	529	158	359														
420	521	367	976	521														
602	578	736	578	949														
241	395	533	671	395														
21	597	117	717	117														
649	814	351	351	336														
498	301	974	36	148														
478	517	451	305	492														
756	259	213	295	869														
557	755	557	857	953														
815	850	924	664	142														
539	779	130	303	854														
800	441	117	338	317														
32	222	601	222	378														
227	414	196	988	100														
615	833	129	922	416														
964	153	138	154	396														
379	360	379	914	128														
155	795	568	926	945														
392	774	199	774	152														
537	768	178	358	987														
632	179	547	251	498														
896	395	49	41	805														
438	766	576	261	115														
400	507	408	128	400														
582	751	513	174	743														
517	406	811	889	310														
466	520	4	838	335														
488	723	736	5	591														
807	98	718	51	807														
741	317	452	585	36														
559	340	358	559	537														
28	190	295	742	671														
390	217	314	54	824														
334	139	642	754	974														
783	339	187	650	45														
928	201	263	301	928														
498	339	899	64	793														
13	319	319	143	308														
153	650	195	713	499														
547	409	926	849	926														
141	449	404	307	946														
765	949	98	803	106														
861	44	625	24	513														
60	183	366	60	58														
10	51	890	402	954														
697	594	161	371	371														
357	640	459	966	813														
685	868	133	904	993														
597	924	586	325	282														
804	123	345	123	943														
722	113	722	60	162														
244	763	904	800	295														
517	666	487	581	492														
364	551	247	486	118														
697	908	282	574	908														
922	651	231	803	142														
974	630	43	386	57														
206	479	549	470	479														
255	88	589	37	602														
299	605	750	910	555														
342	152	377	442	898														
965	385	539	379	682														
805	625	465	537	698														
380	416	354	857	59														
282	876	513	414	793														
960	921	208	469	838														
800	126	297	775	800														
630	983	630	72	635														
146	300	611	435	818														
46	938	364	60	508														
310	592	933	639	464														
843	106	823	203	233														
132	71	520	568	132														
959	998	432	430	623														
371	9	435	691	243														
850	298	429	386	821														
997	475	465	96	570														
105	188	944	680	975														
510	754	590	920	336														
377	936	201	310	593														
616	859	670	670	193														
154	205	846	4	732														
893	633	246	92	826														
550	125	550	933	470														
658	572	247	534	247														
421	272	793	255	811														
890	181	576	679	259														
509	536	500	439	125														
56	904	760	658	102														
825	517	396	37	747														
962	848	350	706	81														
117	141	141	826	695														
417	722	743	690	165														
538	412	368	525	905														
65	971	19	2	971														
698	170	126	564	870														
408	805	1	73	1														
74	414	242	793	21														
244	498	1	404	366														
809	17	961	809	852														
232	292	809	208	208														
999	858	999	690	474														
147	269	585	763	293														
650	703	78	489	69														
827	839	12	791	478														
593	674	926	41	350														
593	469	661	649	241														
59	620	843	85	620														
526	614	137	65	905														
30	301	230	607	576														
19	908	771	589	19														
394	873	394	471	832														
722	948	178	328	412														
764	999	764	952	408														
95	591	165	509	9														
726	834	935	568	750														
659	522	753	846	772														
766	264	356	135	818														
214	749	471	652	108														
670	845	169	38	79														
779	803	694	355	711														
934	246	525	818	662														
862	868	244	485	830														
410	661	704	322	953														
739	40	28	478	802														
776	241	567	649	457														
864	389	513	43	960														
244	767	865	334	764														
772	652	778	798	96														
621	468	255	453	577														
381	218	494	943	529														
546	589	949	998	895														
684	147	325	147	231														
248	775	464	473	979														
61	464	869	906	92														
330	242	720	275	200														
424	666	884	164	384														
401	25	345	345	921														
432	659	581	593	939														
631	331	581	265	667														
190	588	415	875	932														
449	669	449	862	665														
591	337	51	601	17														
603	461	483	908	425														
224	676	907	634	653														
104	200	288	462	519														
526	125	750	713	9														
949	271	271	53	792														
693	242	693	565	530														
355	608	608	835	494														
855	921	230	442	505														
156	425	76	641	886														
665	707	339	376	8														
916	894	331	651	224														
84	618	24	668	215														
266	32	197	794	849														
448	499	987	987	504														
552	819	866	634	709														
495	814	225	420	316														
670	587	859	463	517														
366	745	332	745	929														
568	693	693	629	164														
148	888	22	859	11														
281	968	764	687	536														
40	210	864	180	905														
804	97	384	668	136														
310	166	622	625	622														
980	100	182	400	789														
783	802	670	497	344														
76	768	595	119	787														
813	691	723	64	687														
408	612	905	804	305														
678	391	242	242	652														
891	588	348	878	424														
625	442	140	729	83														
70	836	748	997	614														
700	876	882	700	249														
725	295	887	131	429														
258	258	288	654	682														
686	354	733	700	847														
418	194	598	241	668														
760	362	482	460	379														
284	72	882	140	72														
376	377	427	158	376														
256	329	86	493	593														
19	436	950	654	19														
973	742	508	253	426														
788	648	978	838	480														
644	223	459	655	775														
452	808	808	467	381														
622	431	228	469	530														
696	245	868	369	342														
5	770	223	223	127														
755	340	809	117	378														
111	814	462	383	111														
776	280	377	72	685														
831	191	894	788	317														
3	481	550	206	36														
389	762	312	630	847														
780	7	399	999	394														
88	968	141	88	423														
361	328	723	110	110														
528	991	68	364	550														
103	572	69	704	772														
177	990	177	656	134														
237	439	226	729	408														
188	95	678	921	962														
619	334	919	938	854														
17	868	942	455	631														
42	646	479	635	367														
167	782	333	594	406														
531	667	722	108	531														
935	675	241	935	316														
984	360	610	928	325														
175	989	813	337	956														
203	210	763	709	546														
388	893	157	221	414														
132	736	444	586	790														
6	848	152	185	276														
652	685	298	392	957														
150	690	454	854	997														
903	154	742	884	884														
557	270	51	426	19														
13	660	374	437	619														
680	184	204	833	123														
208	280	570	220	265														
901	637	631	688	109														
160	489	91	924	824														
141	70	761	268	35														
290	758	706	881	100														
990	230	160	782	160														
903	579	782	470	697														
251	251	765	364	150														
233	639	872	637	300														
497	794	567	189	483														
883	88	733	200	915														
128	844	161	272	597														
7	568	299	39	92														
989	1	989	266	286														
311	587	33	206	752														
70	734	111	877	491														
467	942	579	537	840														
432	370	976	141	393														
547	504	438	598	504														
500	927	946	230	435														
975	327	796	36	606														
580	129	608	739	513														
147	663	135	833	390														
418	966	22	254	30														
675	787	572	604	30														
464	316	520	674	519														
932	601	535	587	220														
989	989	542	253	822														
991	254	670	615	214														
633	294	134	134	577														
942	580	548	457	35														
600	499	135	344	436														
326	326	731	785	114														
284	616	728	502	709														
626	133	78	524	534														
217	566	848	528	859														
586	253	354	175	40														
273	719	640	903	302														
454	591	838	471	488														
959	433	395	290	763														
172	378	172	527	937														
394	808	29	573	510														
874	329	896	99	210														
794	897	422	842	794														
360	583	946	413	583														
506	674	744	456	674														
135	67	211	738	67														
160	816	886	190	44														
855	602	500	456	894														
60	841	396	277	156														
889	849	112	992	312														
369	648	168	472	713														
206	629	560	278	629														
65	337	42	185	805														
510	559	557	737	911														
544	851	524	192	976														
364	286	359	148	127														
336	24	496	581	496														
386	48	362	842	754														
774	689	969	355	439														
89	335	335	704	729														
527	261	364	313	196														
433	942	393	359	261														
600	752	889	133	545														
156	302	778	224	525														
710	540	148	540	119														
4	741	603	86	772														
816	719	214	708	987														
338	335	48	258	407														
589	791	33	208	621														
609	429	506	907	960														
665	301	356	301	975														
672	230	228	551	679														
817	853	185	720	634														
767	965	568	300	566														
123	783	391	190	661														
451	293	931	595	558														
777	227	325	227	627														
909	785	819	84	975														
794	781	656	652	423														
268	917	275	455	317														
865	416	552	315	504														
224	231	14	728	605														
441	801	305	44	701														
22	134	69	128	889														
269	331	717	403	577														
217	571	569	884	191														
167	99	572	812	251														
246	544	803	971	757														
800	609	420	609	276														
507	640	479	720	108														
191	334	612	118	335														
14	300	525	655	407														
471	493	50	471	431														
234	37	301	878	663														
249	331	331	302	650														
870	243	406	870	765														
246	347	129	874	850														
884	884	98	688	342														
971	189	290	260	34														
149	793	837	280	926														
422	293	806	133	722														
127	914	827	502	591														
558	618	916	636	757														
475	795	224	354	134														
592	83	367	987	756														
62	892	789	62	862														
293	634	543	634	905														
32	760	70	185	17														
235	280	383	587	789														
59	234	896	424	765														
113	790	517	628	897														
551	256	620	506	619														
834	462	459	132	664														
825	106	509	460	80														
751	449	663	980	497														
144	432	845	342	961														
904	12	189	82	291														
785	936	785	439	799														
229	362	216	79	264														
702	718	278	383	278														
98	137	926	759	566														
223	38	593	816	689														
124	319	368	368	874														
642	642	692	59	940														
631	213	366	401	85														
596	697	601	692	469														
296	92	981	206	488														
973	600	649	632	973														
970	749	147	387	147														
729	192	167	258	447														
949	756	309	756	510														
271	664	770	511	625														
637	970	70	970	880														
965	682	874	848	700														
545	921	371	275	24														
281	565	640	243	820														
99	131	754	943	621														
105	305	63	63	35														
462	944	871	471	601														
316	345	333	346	995														
478	26	26	228	910														
620	692	844	929	624														
469	990	953	10	10														
474	321	131	308	321														
950	303	410	672	397														
260	356	106	811	356														
890	967	727	947	362														
144	250	80	936	936														
425	347	140	871	297														
86	123	32	101	185														
335	350	159	519	397														
909	787	996	47	180														
271	923	624	5	305														
834	473	834	339	580														
437	506	345	551	785														
504	858	680	857	348														
604	244	244	297	587														
498	793	866	53	847														
112	525	875	166	518														
953	466	681	729	953														
292	877	463	360	159														
640	500	609	373	587														
418	596	319	189	463														
607	672	598	693	441														
442	591	472	341	694														
497	370	693	447	838														
703	714	303	436	366														
930	317	691	24	317														
55	933	643	912	615														
113	808	372	167	904														
302	138	591	795	790														
859	901	142	586	687														
96	830	824	118	478														
591	773	649	798	713														
949	9	242	949	309														
713	928	938	493	928														
85	236	407	980	837														
22	281	527	29	365														
290	887	355	617	290														
264	826	67	307	321														
574	193	509	755	377														
526	975	96	357	481														
791	435	261	791	497														
37	684	31	639	24														
982	515	950	489	391														
479	2	602	602	602														
147	748	326	78	825														
935	343	343	459	666														
931	962	703	801	546														
878	233	164	377	692														
87	160	850	696	85														
559	47	559	563	382														
552	316	953	279	896														
852	852	152	180	409														
697	676	747	221	922														
704	413	599	888	728														
998	499	263	93	864														
730	905	997	77	610														
784	307	201	784	201														
784	745	674	883	784														
815	815	167	824	230														
203	158	591	795	686														
387	572	708	967	387														
131	880	64	216	307														
902	256	315	902	563														
210	742	883	394	394														
727	411	205	721	727														
360	577	43	852	403														
359	516	496	809	229														
870	969	354	15	15														
701	726	728	446	41														
25	374	587	670	75														
174	507	596	947	453														
869	741	642	538	538														
644	362	648	924	554														
694	19	210	891	618														
360	71	574	742	102														
742	832	709	920	678														
926	694	437	673	635														
185	258	931	924	632														
790	558	603	824	558														
935	114	475	161	812														
911	185	685	627	670														
271	820	505	553	749														
817	302	416	879	498														
274	342	152	186	496														
628	896	254	499	898														
795	854	585	84	582														
266	266	980	46	700														
230	431	449	433	120														
833	997	907	69	128														
17	929	644	122	554														
154	530	970	919	974														
608	884	904	826	826														
627	946	980	17	978														
458	856	872	416	818														
892	892	136	698	239														
972	733	365	435	975														
38	466	778	126	237														
773	123	628	806	521														
517	447	721	570	802														
331	482	139	482	391														
551	971	388	874	843														
75	658	902	628	122														
233	908	356	188	479														
10	10	10	790	450														
304	494	815	100	109														
428	684	684	161	9														
931	596	725	713	299														
543	339	748	675	562														
837	178	59	280	53														
138	587	70	145	587														
15	116	646	563	617														
989	151	277	15	277														
563	621	883	185	465														
431	709	494	380	782														
196	471	248	196	349														
329	112	543	877	695														
42	710	694	519	444														
625	436	985	334	864														
78	427	393	18	364														
719	719	66	98	289														
318	318	869	344	814														
816	174	334	338	135														
250	980	755	493	979														
47	689	941	564	567														
997	18	180	625	455														
147	365	889	387	661														
837	704	694	342	870														
573	95	331	868	703														
504	555	202	351	185														
106	926	359	533	789														
387	678	720	758	870														
877	402	626	492	721														
299	166	386	46	11														
988	818	805	246	425														
320	643	289	85	979														
165	232	87	657	608														
535	791	983	112	599														
111	90	608	669	682														
701	708	11	681	55														
627	825	87	178	575														
473	827	430	167	435														
673	873	107	107	950														
744	19	633	67	453														
721	749	626	302	1														
163	797	688	180	180														
436	141	734	828	745														
626	411	691	923	993														
139	784	236	354	376														
324	150	969	969	957														
591	319	969	319	98														
125	320	231	92	458														
206	125	360	417	779														
512	274	190	675	879														
375	862	710	963	401														
924	12	474	51	16														
243	993	535	813	62														
358	479	649	2	531														
652	320	377	54	329														
151	510	675	506	863														
874	959	664	786	854														
725	746	184	558	391														
871	531	667	508	822														
518	106	633	396	26														
487	749	940	72	887														
773	892	829	269	829														
574	341	656	574	207														
15	703	256	40	188														
427	297	343	293	756														
679	835	101	101	449														
778	919	702	125	262														
14	109	632	700	614														
636	163	687	356	687														
966	669	879	397	941														
613	643	440	395	595														
21	316	689	887	689														
971	30	592	707	152														
469	745	655	745	202														
836	656	805	972	409														
894	956	236	584	854														
305	305	820	429	57														
139	432	846	129	89														
446	446	774	717	495														
969	647	57	213	321														
513	469	324	740	974														
346	579	938	296	441														
948	360	196	108	489														
315	505	7	89	349														
739	495	245	913	253														
63	364	166	661	893														
792	528	203	694	776														
976	547	575	532	98														
202	563	852	185	658														
550	414	14	48	14														
317	61	736	308	178														
507	378	608	901	608														
356	327	327	550	844														
164	615	628	345	204														
782	782	397	84	772														
616	501	178	501	479														
354	544	219	398	36														
500	470	644	1	579														
664	687	915	922	58														
282	509	242	407	498														
942	570	585	977	192														
235	42	345	67	516														
382	612	629	232	600														
941	248	29	124	123														
753	879	955	551	595														
82	150	285	291	122														
21	567	190	750	887														
983	291	983	589	291														
614	320	883	320	537														
66	67	455	544	230														
413	82	949	271	82														
281	621	982	236	852														
901	516	901	843	728														
415	904	721	721	285														
261	794	318	318	677														
706	573	912	62	479														
344	470	991	915	991														
670	30	114	701	114														
38	97	584	448	204														
385	222	918	517	785														
268	403	693	910	934														
36	969	838	758	898														
573	460	515	301	5														
607	253	829	841	758														
625	645	166	104	78														
501	7	889	712	670														
559	71	100	69	6														
643	995	459	343	343														
113	104	12	487	850														
369	74	687	340	673														
447	605	605	748	23														
697	173	231	532	277														
723	712	957	893	578														
361	159	53	795	159														
14	531	962	640	891														
684	657	801	294	46														
223	63	256	209	840														
463	371	11	740	463														
433	262	120	120	778														
740	113	352	145	837														
649	547	865	649	464														
870	78	887	842	542														
366	667	444	585	838														
835	43	943	501	888														
591	22	535	551	750														
457	601	937	548	604														
280	929	539	149	149														
60	536	301	182	83														
967	11	777	967	421														
939	403	174	271	509														
448	529	529	842	846														
23	798	967	6	403														
590	587	855	223	276														
173	240	314	730	521														
574	846	23	239	330														
322	166	744	706	269														
209	209	201	878	571														
748	801	852	432	625														
325	584	801	596	310														
858	424	282	90	435														
948	261	103	569	574														
794	280	201	858	581														
44	223	744	718	44														
944	714	990	477	533														
681	94	143	453	334														
976	525	823	209	549														
510	621	293	667	205														
207	68	418	46	839														
866	110	69	261	450														
414	159	461	479	708														
449	828	152	828	988														
809	691	731	327	908														
539	978	178	519	167														
709	912	475	314	162														
780	777	13	734	651														
4	420	284	740	627														
726	726	131	395	953														
997	224	652	531	206														
155	444	946	842	251														
527	196	692	577	181														
397	959	271	815	531														
990	506	938	760	518														
613	839	966	553	511														
175	47	577	126	167														
515	8	223	677	264														
234	36	994	446	528														
391	690	195	467	606														
355	31	640	786	144														
501	234	769	234	900														
142	36	142	636	859														
994	994	938	572	709														
628	175	609	155	24														
362	432	695	176	102														
182	79	563	164	864														
507	704	41	725	364														
390	152	390	34	675														
349	405	405	99	542														
550	42	961	427	298														
714	989	597	921	908														
118	810	249	975	810														
373	291	576	559	495														
502	51	251	714	125														
475	153	730	695	713														
661	951	282	735	79														
436	946	399	577	946														
983	361	592	575	576														
239	942	177	190	447														
735	550	764	612	457														
957	724	374	199	200														
346	910	105	59	910														
252	349	451	80	377														
391	845	104	716	732														
540	564	762	227	71														
413	967	271	35	798														
235	945	166	166	519														
557	770	365	652	945														
950	175	242	604	246														
9	527	475	527	354														
181	490	960	233	709														
566	841	813	181	925														
159	690	712	686	690														
622	819	34	349	890														
343	656	730	985	499														
658	914	239	914	264														
451	851	814	91	162														
641	469	545	420	677														
587	285	387	587	409														
862	981	494	114	66														
246	950	246	212	428														
827	500	606	678	500														
283	154	977	532	154														
274	203	615	175	808														
636	849	679	549	11														
582	37	803	946	509														
502	472	472	737	710														
724	257	521	724	520														
561	470	655	802	941														
74	34	316	518	621														
441	210	936	56	876														
294	552	460	360	445														
863	853	368	208	155														
940	813	987	714	605														
839	819	649	985	973														
606	874	108	281	625														
146	27	165	917	900														
284	479	677	229	479														
839	177	364	892	112														
769	712	322	712	116														
292	783	485	670	474														
66	488	255	7	278														
174	185	279	595	54														
93	910	959	359	817														
908	308	980	908	858														
47	214	909	27	222														
641	222	188	222	123														
609	616	47	700	700														
787	636	490	721	600														
709	437	39	664	591														
830	477	556	812	916														
919	18	660	191	434														
318	347	451	545	399														
738	743	201	130	473														
464	136	530	805	464														
334	51	893	93	968														
494	234	552	552	324														
941	524	730	736	678														
165	732	523	487	912														
838	926	964	329	968														
659	364	70	364	31														
875	812	136	812	461														
941	486	272	480	494														
628	511	178	326	144														
77	109	59	817	295														
587	9	516	565	565														
162	245	224	601	162														
390	269	701	937	72														
19	38	142	770	882														
136	649	311	48	155														
425	494	435	742	124														
367	443	785	723	248														
517	441	526	164	329														
791	976	690	471	326														
842	549	567	419	43														
816	510	449	184	547														
953	953	181	865	812														
22	126	856	463	687														
630	881	182	446	990														
993	444	444	659	960														
114	445	993	259	259														
443	847	538	193	31														
544	395	910	746	486														
252	744	305	821	69														
359	397	159	789	159														
506	958	477	958	664														
491	373	330	916	916														
269	866	513	599	321														
571	609	661	661	972														
824	289	363	844	450														
173	281	683	608	122														
864	532	991	427	331														
281	670	563	320	320														
679	760	844	690	222														
855	761	810	148	810														
527	25	894	25	146														
537	297	884	892	485														
534	683	255	687	562														
177	952	37	853	668														
512	4	784	852	4														
815	629	756	886	391														
285	472	285	97	689														
370	61	239	680	404														
331	264	546	255	412														
670	387	725	633	409														
18	18	947	972	36														
834	957	932	734	633														
829	342	910	225	751														
255	207	788	321	565														
135	179	924	627	398														
969	31	31	814	483														
912	746	466	521	843														
953	366	355	762	97														
818	671	276	94	827														
751	417	704	419	713														
841	247	468	507	836														
617	729	203	786	958														
805	447	911	805	869														
23	50	851	79	797														
916	26	26	576	445														
163	380	897	653	380														
353	309	627	937	975														
714	814	522	848	351														
753	51	484	631	280														
2	897	394	196	567														
704	465	465	367	395														
722	805	979	602	602														
702	938	980	233	178														
762	356	92	668	994														
90	621	911	452	564														
80	508	697	164	55														
175	847	531	826	719														
93	800	964	968	637														
44	44	457	424	771														
191	29	5	486	13														
530	355	530	509	521														
773	118	504	532	951														
746	944	487	773	746														
14	900	270	901	253														
198	177	226	159	2														
74	99	913	74	123														
997	108	315	315	530														
529	343	405	124	364														
587	182	282	619	98														
263	35	767	63	170														
842	763	916	763	937														
236	901	785	690	927														
43	334	622	113	265														
233	36	45	97	97														
633	24	194	548	356														
210	922	31	323	82														
65	323	811	269	13														
972	277	520	520	767														
97	122	97	652	8														
433	494	158	118	996														
250	883	610	82	219														
631	634	631	403	776														
955	574	61	571	145														
222	244	161	864	386														
872	699	773	41	872														
259	248	342	285	300														
50	976	786	787	264														
172	858	858	582	568														
147	447	128	403	147														
278	22	231	395	235														
214	720	720	313	86														
942	132	982	295	288														
429	380	474	702	718														
230	729	632	801	127														
553	945	501	269	84														
657	443	258	258	882														
70	961	691	806	350														
49	339	339	506	151														
341	336	388	959	716														
613	432	195	525	35														
334	550	224	7	276														
903	36	905	37	270														
979	869	900	597	26														
949	390	718	390	362														
738	886	306	818	306														
948	812	954	358	880														
604	587	573	179	670														
844	833	405	670	924														
800	906	217	675	964														
920	997	646	920	99														
602	849	16	602	417														
534	807	534	83	570														
351	431	967	351	914														
364	110	917	954	944														
643	373	114	643	9														
170	800	800	333	711														
219	493	186	508	517														
127	204	82	602	687														
707	396	808	214	338														
728	804	430	249	538														
850	547	278	142	850														
402	947	402	69	330														
881	235	989	240	796														
575	877	823	593	201														
75	930	341	223	930														
876	247	983	884	839														
388	602	511	748	557														
466	718	890	675	675														
97	487	8	757	189														
456	437	206	565	437														
462	577	429	985	824														
79	895	784	930	868														
417	51	417	685	915														
626	195	55	121	674														
787	402	493	787	291														
286	565	691	565	676														
207	80	581	891	207														
608	293	460	622	125														
199	721	654	847	770														
613	922	436	305	888														
234	327	778	158	62														
988	741	853	115	641														
293	469	136	163	146														
523	145	221	642	25														
972	685	782	460	922														
31	204	431	239	413														
504	734	446	244	913														
291	593	213	66	663														
566	879	238	567	52														
192	360	344	85	557														
532	586	316	531	750														
83	528	532	237	519														
159	495	75	885	304														
880	880	280	800	528														
11	683	19	772	148														
487	495	241	664	730														
379	412	697	367	396														
163	255	607	163	339														
880	695	845	357	967														
321	555	367	237	862														
394	587	820	983	587														
705	594	440	328	273														
211	402	912	986	685														
959	775	663	663	160														
802	159	998	877	802														
792	349	889	584	750														
405	976	451	311	532														
852	412	286	826	222														
906	664	619	977	977														
380	260	137	120	337														
673	807	972	81	427														
646	145	542	954	797														
528	931	188	541	520														
315	590	992	128	688														
422	704	494	774	220														
694	211	943	582	42														
523	362	531	147	564														
296	755	756	306	306														
186	738	890	393	94														
195	152	75	759	424														
789	790	656	4	152														
759	278	888	749	351														
421	856	421	580	909														
505	348	890	954	68														
567	318	491	605	508														
514	952	746	89	835														
368	960	262	568	129														
66	501	308	426	450														
442	432	584	584	981														
516	585	157	924	731														
422	73	770	245	231														
939	411	938	938	924														
69	542	160	703	703														
516	39	516	187	592														
837	891	742	833	80														
713	216	345	833	420														
751	27	163	905	342														
827	139	202	633	83														
377	193	29	923	377														
190	125	889	190	687														
821	159	520	466	38														
205	554	150	815	910														
404	924	92	942	463														
990	45	273	7	778														
634	634	145	826	778														
973	973	317	583	930														
485	17	485	961	642														
488	740	66	235	654														
213	299	299	883	389														
475	927	373	566	142														
229	424	426	424	674														
689	635	830	689	533														
550	73	312	364	73														
774	945	647	339	331														
107	390	502	802	997														
347	470	456	620	987														
627	241	296	682	28														
948	488	541	253	174														
718	284	807	762	279														
779	337	779	501	336														
854	145	746	581	584														
454	775	454	160	195														
574	754	86	564	691														
556	733	553	495	961														
606	189	819	819	514														
661	47	877	997	343														
344	411	726	879	997														
397	393	388	770	388														
290	641	250	612	250														
226	834	158	106	20														
293	368	657	696	268														
257	612	358	36	53														
217	523	520	977	218														
493	342	648	308	384														
715	638	602	371	764														
171	837	587	192	192														
151	92	367	341	341														
376	950	650	335	247														
181	338	181	337	558														
317	881	538	151	329														
947	946	731	910	777														
97	175	469	832	426														
7	688	119	513	845														
861	243	952	806	952														
182	808	284	789	789														
7	115	844	503	292														
262	250	431	832	604														
258	988	258	605	425														
728	206	939	420	117														
784	601	682	994	463														
353	174	559	109	976														
866	265	673	948	999														
273	71	593	255	441														
818	872	376	71	346														
446	457	377	846	608														
576	13	776	550	216														
901	430	158	901	915														
77	677	753	28	677														
839	988	360	791	601														
575	658	599	804	382														
108	180	499	387	155														
31	129	500	424	412														
203	675	768	362	374														
413	514	977	934	127														
331	731	221	507	707														
450	397	896	194	45														
546	378	290	236	647														
389	527	757	508	500														
285	933	110	654	671														
535	357	865	666	664														
936	89	465	499	123														
388	48	149	622	396														
247	786	564	247	742														
984	38	825	928	179														
754	239	70	987	951														
800	531	243	837	576														
439	397	931	990	765														
201	761	32	829	671														
375	665	276	32	665														
439	22	439	358	824														
940	646	646	925	890														
21	305	621	152	305														
381	669	69	911	602														
442	379	603	113	836														
361	212	212	12	53														
845	514	444	965	444														
781	172	340	225	925														
230	18	818	807	818														
772	363	852	411	73														
415	763	763	409	376														
173	868	860	846	252														
183	73	274	710	959														
520	935	268	940	870														
336	513	194	266	967														
617	803	570	188	658														
883	346	427	619	847														
585	525	248	77	61														
927	630	254	804	946														
521	946	909	273	533														
147	355	182	491	999														
121	454	454	579	314														
704	374	145	669	145														
53	523	234	768	359														
183	84	11	810	661														
438	334	459	624	968														
607	769	519	724	519														
397	941	467	550	398														
255	244	630	963	734														
582	119	501	119	429														
174	611	494	320	444														
473	734	473	100	571														
153	21	569	682	869														
79	76	19	129	542														
195	797	797	482	840														
763	595	202	587	202														
168	438	320	168	984														
576	402	877	1	576														
825	50	410	110	110														
922	738	17	877	738														
171	750	40	171	251														
766	919	97	351	313														
296	976	984	234	514														
242	571	512	790	161														
474	386	207	275	20														
365	493	634	210	979														
270	409	845	270	911														
572	886	915	480	886														
7	513	965	695	930														
773	974	190	974	613														
444	396	444	341	333														
16	980	106	365	424														
669	449	787	31	955														
306	102	787	525	741														
58	146	166	58	65														
694	7	7	357	24														
498	498	987	413	651														
315	151	69	315	118														
511	793	609	793	989														
387	793	387	318	980														
474	136	598	704	671														
341	509	203	109	343														
536	613	99	869	576														
463	635	772	283	283														
457	227	261	806	806														
888	24	224	348	162														
441	654	124	353	904														
48	760	581	791	853														
686	114	551	640	718														
696	797	294	370	92														
402	524	23	23	492														
391	204	785	404	61														
971	660	524	324	778														
642	715	155	625	155														
256	761	396	525	525														
235	278	504	360	456														
803	678	103	917	317														
189	189	228	229	522														
584	340	654	337	202														
659	261	409	582	987														
200	200	544	27	83														
278	857	466	723	352														
410	761	139	510	757														
27	778	937	794	297														
280	136	915	20	243														
998	646	998	197	344														
48	209	719	156	563														
246	926	87	712	162														
622	251	139	473	375														
674	674	646	703	522														
868	626	626	966	801														
254	880	304	95	486														
703	164	838	799	1														
767	119	767	989	572														
