6	35	83	4
23	21	87	97
7	50	59	67
90	94	9	86
26	72	20	90
94	25	85	19
73	91	14	78
50	23	19	32
9	35	43	23
73	47	100	24
28	79	90	46
44	6	92	71
71	28	75	22
10	39	31	9
98	50	90	100
27	26	39	61
51	56	5	57
97	7	14	32
82	9	92	37
4	76	32	67
16	4	71	12
56	83	12	63
18	15	100	97
78	97	54	61
52	12	18	91
28	71	13	55
22	78	94	50
23	19	10	15
33	55	96	70
42	20	86	96
47	33	84	99
75	43	21	80
30	52	43	13
35	27	61	78
33	66	88	23
14	74	40	90
47	19	40	94
99	95	42	80
56	1	39	68
71	92	72	27
11	78	66	61
83	29	52	9
52	85	17	8
78	23	7	73
51	86	6	38
16	17	21	78
59	49	80	73
41	62	9	19
11	44	41	70
31	29	20	73
82	96	71	70
39	37	11	41
35	97	40	98
58	46	98	73
9	93	31	46
7	56	61	50
34	31	97	54
84	76	39	37
58	27	5	72
48	18	9	34
86	16	78	8
68	5	96	63
2	44	35	76
61	77	52	90
12	46	78	67
99	87	78	90
99	35	83	69
50	52	2	12
50	69	80	57
68	71	35	88
46	77	28	42
42	84	64	9
49	42	7	26
54	27	78	31
8	31	13	11
41	51	72	94
78	35	92	92
93	26	3	46
79	8	27	2
74	27	45	1
70	33	54	25
12	69	71	95
94	68	34	7
99	13	49	78
67	34	52	27
41	52	100	96
1	4	72	94
57	82	86	29
77	29	46	99
49	17	10	68
96	17	2	71
27	54	71	14
9	21	98	5
69	33	84	32
40	90	98	3
80	29	50	70
47	40	80	59
39	24	17	73
90	58	78	63
8	20	6	24
85	52	15	50
53	42	33	15
15	64	94	46
95	79	82	65
91	1	76	89
70	82	64	58
80	39	65	79
27	65	53	5
19	94	21	74
64	36	24	50
80	31	3	65
100	96	52	83
29	56	80	41
26	46	93	96
10	97	88	56
81	79	67	42
60	98	3	27
72	34	57	60
33	53	22	94
56	6	74	17
59	20	1	96
42	37	69	48
77	18	5	7
2	38	12	58
38	74	57	15
76	37	26	67
83	23	4	82
58	26	1	79
63	77	86	17
65	67	60	10
63	83	91	78
11	69	12	40
74	21	63	17
38	56	1	70
6	57	92	68
58	31	57	65
50	49	69	59
38	25	90	52
47	37	89	19
49	97	62	67
57	100	66	67
8	39	35	4
21	16	71	13
10	54	43	88
90	64	97	12
29	94	89	74
45	80	42	42
69	89	40	73
90	39	57	48
81	23	26	15
61	73	72	48
8	13	100	84
15	13	91	82
86	44	47	36
34	94	84	62
64	66	46	47
53	74	80	25
55	21	87	62
58	95	62	47
8	71	28	32
50	13	52	23
100	61	5	83
2	71	26	16
28	24	92	15
71	46	31	90
57	99	50	1
95	41	50	32
81	61	9	82
20	29	90	100
92	93	10	48
31	47	29	37
99	49	8	89
49	10	89	77
40	99	65	82
64	7	46	5
89	73	8	13
99	50	87	28
68	16	72	52
80	37	33	78
73	42	86	45
26	52	90	29
68	86	100	82
38	45	73	93
49	94	84	73
83	60	76	59
37	31	31	66
47	57	32	56
15	84	9	41
74	34	58	48
79	39	41	98
72	20	95	58
96	84	8	97
53	84	57	37
80	51	84	82
29	65	5	92
90	34	18	61
52	9	54	45
27	12	29	46
48	35	75	66
73	29	90	5
38	4	99	76
30	12	58	40
64	86	21	81
94	79	4	47
97	49	21	77
77	41	36	91
2	64	38	38
64	19	85	22
80	76	53	15
93	7	93	18
92	62	10	100
17	26	88	55
28	46	6	42
61	1	56	75
40	53	4	42
76	84	50	69
5	100	52	60
55	62	41	99
26	9	64	21
46	54	95	17
33	88	91	17
93	45	87	68
85	19	14	49
75	48	11	23
98	51	37	66
75	50	51	87
98	74	46	97
7	12	2	68
46	13	72	20
11	76	88	36
51	47	82	47
66	99	9	97
4	8	53	2
11	92	39	9
13	86	30	18
69	13	26	33
29	51	31	67
4	64	51	41
35	39	18	60
52	79	19	92
29	55	25	51
59	17	52	85
80	3	25	64
64	21	91	51
52	78	49	73
74	47	79	6
12	53	14	34
18	43	21	67
85	76	62	53
39	68	47	28
16	5	42	28
98	58	92	43
69	87	86	61
39	83	78	5
84	80	99	56
14	5	68	79
65	84	45	25
35	85	75	29
15	61	96	3
48	22	10	16
18	55	87	33
58	33	29	75
69	53	9	86
55	81	51	40
79	72	53	17
4	84	27	18
95	34	43	66
10	15	86	52
74	99	32	55
56	33	53	99
61	15	12	68
76	37	27	36
26	26	2	79
87	36	12	77
80	30	96	71
14	34	19	74
17	59	49	67
24	56	18	72
80	94	43	86
59	10	69	31
69	96	46	51
39	36	17	97
72	49	21	85
6	9	27	24
23	42	42	27
19	40	6	2
52	96	24	30
68	23	43	59
36	12	57	29
77	94	25	76
33	56	21	34
38	85	32	30
66	63	77	68
66	34	83	71
32	4	6	80
90	2	89	77
52	91	62	33
100	90	19	82
65	97	5	49
13	65	21	66
53	45	2	31
34	28	31	88
39	29	9	30
77	22	58	64
13	41	32	59
73	71	92	65
83	48	43	38
69	66	38	73
96	48	21	41
46	62	36	3
25	2	33	92
57	56	50	71
92	44	80	14
79	64	98	80
3	15	32	78
43	57	56	98
77	44	32	51
95	30	79	78
64	13	68	79
88	61	79	55
29	16	28	26
19	13	82	55
71	20	76	99
89	79	57	73
74	34	81	11
89	30	98	9
31	57	42	1
39	64	50	13
72	9	33	6
92	85	50	14
13	29	18	30
43	60	20	30
3	41	54	53
70	85	80	74
22	72	24	66
84	91	62	67
66	34	89	47
90	25	73	20
62	2	84	96
41	46	53	24
26	58	65	65
14	4	26	34
66	45	49	71
80	3	10	86
69	15	84	77
50	70	65	23
29	77	32	82
29	45	62	68
98	7	92	91
40	23	21	24
89	72	48	14
6	60	82	95
7	21	70	19
96	42	59	26
44	60	64	68
6	81	5	4
97	43	22	62
35	67	96	89
36	54	6	39
18	27	34	7
94	89	52	78
28	5	52	10
91	14	58	10
14	100	55	77
76	25	100	16
12	9	82	11
78	85	73	13
79	15	58	100
54	26	82	100
46	54	32	22
84	36	17	67
24	26	80	17
85	22	26	62
67	49	18	93
79	6	81	11
22	9	53	5
87	32	72	35
34	76	34	90
1	14	42	40
29	19	54	96
75	44	75	50
20	8	33	23
30	47	54	41
76	63	34	53
96	68	16	39
18	20	14	99
86	25	9	41
12	56	81	14
60	40	67	85
32	86	56	28
72	31	63	98
54	66	15	11
10	67	62	50
75	8	79	22
96	85	35	69
80	94	74	97
94	38	94	69
98	88	70	51
21	61	65	78
71	56	41	33
72	80	7	95
96	76	46	99
23	88	12	97
84	87	12	39
79	25	68	55
74	46	32	100
64	88	6	44
77	6	32	80
50	54	4	5
76	62	18	28
88	58	47	27
13	99	97	33
58	15	78	66
63	9	43	54
81	86	10	76
75	77	92	9
29	93	87	69
26	96	16	54
68	27	74	54
69	66	54	64
70	6	21	70
64	48	73	92
37	97	26	36
6	22	6	20
74	83	62	28
91	30	17	26
61	85	58	90
93	91	1	19
28	68	10	96
81	93	49	33
94	81	1	10
50	13	21	72
73	32	15	17
50	65	49	47
65	100	50	22
95	7	42	49
3	12	59	50
59	91	35	54
91	15	96	2
40	25	41	45
25	70	96	86
4	25	20	16
4	53	9	38
45	27	21	55
54	65	29	47
21	91	22	3
13	87	62	75
79	13	23	36
87	39	35	95
15	74	44	48
90	46	45	30
54	74	90	28
33	38	79	73
64	91	34	38
86	18	92	43
37	96	33	76
95	14	82	13
98	67	51	72
91	13	4	22
75	78	99	39
72	91	16	63
6	87	23	91
73	17	67	5
20	29	15	21
49	14	82	22
27	34	81	98
24	18	43	95
74	41	37	70
71	89	5	23
88	15	5	5
23	15	66	24
51	38	97	97
52	45	97	89
43	71	96	63
36	76	8	17
54	11	71	37
79	72	69	90
99	55	70	25
47	79	93	54
57	5	4	84
45	90	94	83
80	91	18	71
15	59	10	61
79	79	38	61
4	59	26	82
30	53	70	98
78	60	21	73
44	5	63	83
3	57	20	96
15	83	76	39
95	84	12	29
45	27	88	53
85	46	26	83
77	74	99	67
63	11	47	12
90	5	7	2
19	38	100	27
69	25	71	46
3	76	25	62
76	62	76	16
58	69	26	79
38	75	84	90
87	24	58	56
48	27	94	86
29	79	64	40
47	87	71	45
90	52	86	33
3	1	42	5
76	66	58	34
44	42	62	1
25	11	15	48
58	57	28	73
30	11	69	83
99	64	69	94
55	8	77	71
25	41	34	95
16	67	67	97
66	87	29	23
73	66	10	44
5	92	1	7
84	47	5	84
99	64	23	49
25	51	72	89
10	43	1	92
69	54	69	32
64	38	64	12
17	37	34	41
96	76	9	97
75	38	80	14
25	37	52	72
51	16	89	7
100	8	53	30
11	74	17	74
57	47	56	59
55	75	74	46
3	68	89	62
77	26	100	70
20	66	66	76
49	47	47	68
86	33	30	11
88	91	30	61
94	43	83	88
6	84	93	53
1	71	9	66
33	33	84	19
66	63	16	91
33	68	30	74
1	60	8	32
61	45	96	83
77	60	10	25
12	51	8	92
50	84	17	39
9	18	75	17
17	61	13	1
49	18	42	12
77	98	38	97
11	43	72	90
21	57	72	61
61	71	99	41
22	63	89	38
36	28	78	11
14	4	100	79
67	23	71	96
25	43	90	33
96	76	2	7
16	83	39	96
70	2	64	38
78	75	97	68
86	89	60	33
92	2	86	66
19	47	82	65
90	83	3	70
24	48	53	75
16	37	59	93
7	91	81	68
91	33	52	3
51	95	1	8
33	8	3	61
85	59	29	13
60	13	34	16
33	63	20	98
31	59	85	30
37	18	17	64
36	74	51	42
86	78	26	66
4	90	65	21
39	74	58	50
81	45	42	3
74	3	51	88
89	48	24	35
73	43	49	37
64	43	16	73
45	36	90	60
81	24	22	22
9	97	33	28
61	2	55	11
28	1	51	40
32	92	89	97
7	32	85	49
16	23	82	51
95	70	84	79
17	91	80	48
15	33	13	17
27	48	91	35
57	47	38	14
57	57	70	85
96	44	90	35
42	40	71	28
93	65	95	79
47	95	29	43
6	63	1	17
76	12	39	8
74	23	47	42
35	83	72	100
32	13	70	8
12	50	8	22
61	63	99	14
69	40	12	41
1	46	20	91
43	50	99	9
72	50	70	36
48	64	69	61
3	16	62	100
66	63	7	43
2	63	57	57
1	4	27	56
46	30	17	39
74	16	83	73
70	90	17	18
39	100	97	28
6	19	91	54
98	87	52	4
19	44	45	27
74	92	26	27
19	79	67	97
57	48	92	9
86	18	97	100
72	50	1	96
85	9	48	22
72	65	16	60
14	43	43	49
5	44	45	35
28	43	55	98
62	84	45	97
31	16	94	36
40	10	18	27
78	67	92	30
63	30	64	21
98	52	51	66
84	11	20	73
29	43	44	84
32	39	28	53
12	50	71	16
30	32	12	10
47	71	88	31
85	53	24	46
5	92	89	60
45	75	10	89
65	18	65	90
5	42	19	41
100	32	1	60
6	15	66	72
31	30	59	91
12	50	39	24
73	19	73	34
98	64	11	17
5	84	91	25
77	31	71	51
4	17	9	79
70	5	35	45
58	25	14	66
42	71	67	91
78	24	43	49
60	75	92	84
72	100	31	38
78	59	35	100
53	11	100	49
99	63	25	7
39	100	14	73
64	35	43	97
22	56	39	11
60	23	25	82
44	44	5	76
63	26	37	31
3	72	63	26
68	56	41	22
79	51	72	38
90	100	81	71
57	42	27	42
73	24	87	61
81	34	21	77
32	64	50	76
63	5	61	38
1	51	82	12
40	3	52	55
81	27	32	87
93	66	30	55
6	32	80	84
15	38	89	2
97	27	37	7
89	70	47	30
56	33	53	100
12	13	82	51
27	24	23	10
68	67	22	7
66	52	82	8
90	44	51	78
65	16	96	87
20	55	18	97
22	71	27	73
19	11	18	57
36	76	3	100
44	8	66	36
71	40	69	41
84	83	11	55
41	32	80	41
62	98	68	7
26	100	94	8
8	96	66	85
82	52	3	82
19	20	89	35
70	51	72	20
40	100	95	48
16	72	41	81
54	92	62	25
99	25	71	10
60	43	55	36
3	63	9	6
44	4	44	68
4	27	5	87
69	62	23	14
74	33	59	14
87	71	58	20
62	57	86	54
31	25	17	100
64	66	87	39
65	89	92	35
98	89	82	73
40	96	74	16
9	52	41	54
3	23	20	20
28	80	93	72
33	7	19	27
38	45	65	53
77	4	32	77
97	98	59	14
6	37	56	47
88	92	96	46
83	98	21	9
5	85	11	40
51	18	24	85
2	1	100	28
81	52	49	24
43	49	91	16
23	86	12	60
29	59	46	79
45	33	96	60
90	26	36	98
84	59	43	58
47	85	75	48
26	59	57	23
58	53	31	38
60	55	98	11
67	13	99	66
90	75	27	32
72	23	56	63
94	87	62	41
10	9	76	92
68	62	91	38
30	50	56	34
17	33	84	23
3	67	61	51
38	70	97	30
87	21	77	80
56	74	99	64
60	44	10	52
55	62	86	43
7	94	85	73
87	44	7	87
98	78	51	53
18	87	46	95
44	74	50	49
77	67	9	33
35	64	82	40
15	23	30	2
82	50	8	85
64	72	56	90
34	48	36	89
9	33	15	79
16	88	13	84
34	69	21	24
60	22	92	7
42	76	31	12
53	72	34	60
20	3	20	66
33	50	59	60
75	75	31	24
16	59	55	43
18	5	85	9
26	59	65	93
24	21	70	39
28	26	44	98
40	20	17	55
62	84	81	53
7	51	87	64
2	54	47	100
4	59	17	92
19	88	10	79
4	89	50	48
59	43	55	74
99	16	96	44
37	49	50	44
25	38	80	6
82	4	88	53
75	59	60	36
55	45	28	16
6	77	58	34
30	66	56	99
75	26	29	30
8	17	74	13
41	90	14	90
80	76	43	2
45	94	9	16
86	43	71	35
3	75	7	90
35	59	9	54
20	92	26	54
4	70	63	77
95	21	48	21
23	74	31	21
51	97	16	59
96	68	83	94
97	1	73	44
79	30	21	52
45	40	69	9
90	18	41	66
13	43	88	53
18	76	9	64
51	35	91	60
77	23	66	40
11	29	64	84
39	29	48	52
37	15	78	72
31	44	81	64
72	59	60	18
52	38	64	39
52	27	84	20
64	89	71	25
48	61	82	22
74	46	33	69
63	7	12	35
20	7	86	92
13	91	64	17
37	38	29	2
40	21	70	42
100	91	41	17
49	37	57	10
99	15	79	74
30	10	32	72
84	28	94	90
46	61	36	19
83	20	55	42
86	76	78	16
27	100	25	19
73	4	20	47
32	44	7	71
34	49	31	99
15	96	41	91
92	66	57	37
24	17	45	25
83	45	99	86
16	28	92	93
37	28	36	51
61	9	32	50
49	35	62	75
30	25	64	15
55	67	79	78
28	66	77	89
60	47	43	25
18	47	27	39
8	22	37	63
51	28	37	97
47	54	98	8
86	63	93	35
63	49	28	27
53	88	56	81
2	28	99	92
2	29	59	75
16	29	60	90
69	94	99	64
64	52	67	71
49	41	15	80
79	91	31	37
77	79	20	3
36	98	46	6
34	31	58	8
40	13	50	49
50	100	50	44
21	21	97	39
74	6	61	3
14	11	78	27
45	34	69	31
23	91	51	52
81	16	43	77
92	9	61	7
70	98	30	37
5	45	38	75
82	51	28	58
17	58	68	1
19	100	11	80
78	28	48	17
7	71	62	13
13	43	57	86
27	73	77	6
32	27	7	56
54	11	53	41
10	88	39	37
5	34	51	59
77	8	47	63
22	81	13	47
75	55	58	68
63	64	93	86
28	27	57	51
82	69	14	5
60	18	60	14
50	100	79	27
16	24	88	77
16	20	43	56
27	27	98	50
67	58	51	73
31	51	41	69
81	71	94	99
14	14	71	30
9	77	26	44
53	87	76	21
80	51	33	13
52	69	3	31
83	92	56	70
70	68	33	76
96	80	41	96
2	26	70	96
90	70	65	28
95	22	4	11
94	71	35	86
73	91	46	39
80	71	42	41
27	70	98	100
73	87	2	99
87	86	60	50
84	61	17	48
43	42	56	92
33	57	58	74
36	22	48	92
52	95	61	85
24	82	91	5
98	63	73	87
97	32	65	70
62	63	59	90
77	22	18	96
74	42	12	96
29	73	83	21
18	43	41	53
25	45	19	24
59	20	21	47
24	70	60	8
8	15	89	49
29	32	14	1
27	82	41	91
28	84	87	14
96	46	25	38
84	49	78	88
100	30	33	1
28	19	83	16
48	29	57	45
7	95	40	96
85	39	19	83
31	5	84	41
2	4	27	81
36	7	52	81
42	39	81	7
45	6	62	46
26	63	31	9
14	68	34	27
88	53	80	98
38	99	81	56
9	13	39	54
19	37	12	37
9	11	13	16
61	52	10	12
19	85	96	81
43	2	31	23
42	29	72	25
1	87	69	4
64	63	82	92
57	57	67	88
37	9	85	59
19	50	43	99
98	5	16	50
75	64	29	4
84	57	8	95
71	75	15	42
19	4	27	88
78	98	56	7
90	83	24	67
72	37	59	44
96	94	63	87
75	54	71	39
73	54	58	51
30	13	59	1
73	48	79	60
36	50	87	20
30	22	85	37
81	66	68	72
32	94	82	14
39	91	34	41
88	4	2	13
80	41	90	79
54	46	77	80
96	92	89	36
68	92	58	80
33	36	87	28
30	51	81	45
75	14	79	24
100	23	95	44
56	46	82	94
56	5	26	57
17	55	74	43
39	58	17	30
40	38	11	47
88	65	63	70
91	68	15	67
58	16	65	87
59	1	63	35
26	65	53	42
69	33	69	10
36	43	48	65
42	11	28	25
62	16	75	56
19	39	16	59
15	94	22	51
10	45	76	52
54	50	57	22
76	41	100	93
66	33	30	11
75	52	97	21
87	69	80	22
89	81	41	4
56	62	88	90
8	100	29	33
95	50	81	64
43	79	52	74
28	95	21	15
59	13	5	58
69	45	89	58
25	24	76	57
99	44	89	97
66	32	74	22
24	97	8	61
27	54	4	23
69	46	41	90
94	37	49	59
29	76	7	54
93	46	20	6
90	9	87	49
2	31	21	8
72	100	55	55
60	79	62	19
93	7	10	96
98	82	20	62
52	85	4	55
36	45	73	74
62	27	21	43
69	12	34	86
4	83	74	48
48	26	15	18
68	76	96	12
43	21	57	68
42	1	19	34
61	92	68	22
43	44	83	61
24	92	21	87
79	85	94	22
100	30	67	67
22	64	87	39
30	40	23	91
86	39	36	9
3	17	96	16
88	96	3	61
27	31	68	80
73	35	67	71
27	99	67	35
49	93	4	26
62	14	41	64
79	30	34	58
95	21	60	49
56	67	27	34
90	9	92	2
8	14	22	57
88	33	44	34
77	49	70	18
96	93	55	9
96	67	51	5
65	24	86	100
87	35	47	20
97	100	68	100
80	27	19	55
42	11	54	66
47	82	88	47
63	76	37	95
61	70	35	93
17	65	85	15
32	19	76	94
33	10	79	100
56	86	44	47
31	87	21	26
48	90	60	47
25	78	23	67
1	46	38	30
75	60	21	10
64	73	54	89
34	57	74	23
23	16	95	27
39	53	39	69
15	10	53	25
4	11	6	97
23	75	77	1
8	10	74	84
85	8	77	21
81	72	65	20
39	26	69	66
98	7	48	79
82	25	84	15
43	83	65	61
26	72	85	43
15	98	99	47
12	32	72	18
35	86	90	31
51	56	74	71
13	28	89	26
8	57	12	25
42	88	76	62
73	78	31	97
58	45	69	81
82	18	4	23
46	45	18	68
44	5	96	49
56	70	7	67
31	73	73	15
29	6	71	24
81	23	38	11
47	75	18	19
3	59	2	77
55	47	64	65
43	75	37	33
69	21	13	46
38	49	88	76
32	8	23	11
17	89	80	70
59	32	70	45
42	33	35	22
71	8	58	89
71	14	91	81
56	33	62	26
33	83	59	25
74	99	8	96
53	71	15	54
33	68	1	26
52	13	97	32
70	63	33	44
41	62	52	72
47	13	71	88
30	58	100	64
100	45	55	81
89	16	33	1
44	78	74	92
12	41	26	81
21	41	42	60
90	55	12	14
16	95	22	3
63	31	56	52
45	50	99	68
74	10	98	33
67	48	68	42
35	40	60	16
71	2	73	6
66	2	67	89
91	15	13	14
72	88	15	17
99	81	66	51
85	6	20	55
36	43	86	78
64	79	84	74
8	28	66	96
83	35	89	72
66	97	63	34
88	77	16	27
61	62	1	22
28	4	45	45
28	46	31	7
66	34	10	34
87	83	77	69
34	44	36	50
32	75	54	1
9	38	58	32
74	9	87	69
59	38	42	44
84	96	27	19
54	56	100	96
3	72	94	34
64	34	84	62
43	88	48	13
78	8	69	1
58	92	18	60
11	67	71	56
4	80	17	45
5	10	14	61
60	86	51	17
4	95	69	12
71	85	46	5
68	31	66	49
45	73	65	68
96	19	34	89
20	97	93	36
51	35	12	53
82	21	43	60
38	72	53	92
9	11	24	52
28	75	66	40
89	71	84	59
27	81	85	83
3	81	63	27
81	52	14	75
28	15	2	53
13	60	94	24
17	74	53	12
37	15	31	3
78	10	79	61
87	24	2	3
16	82	39	96
13	36	61	94
65	38	42	64
84	30	92	11
75	61	44	43
63	67	94	87
58	47	76	4
20	99	22	39
21	58	46	81
9	85	33	42
56	2	13	37
96	74	99	69
5	17	33	100
85	2	57	97
21	39	74	44
70	84	88	75
31	29	2	30
83	26	41	73
31	73	5	17
81	8	84	4
85	72	49	48
31	32	46	10
23	75	17	37
98	3	68	70
43	77	81	89
87	53	97	34
76	9	29	6
65	3	61	76
86	82	6	7
21	83	71	94
79	63	5	79
42	70	9	12
79	52	3	21
42	4	64	44
47	21	91	21
99	89	38	98
64	73	36	28
42	45	61	49
91	95	94	80
100	36	66	12
30	32	76	46
60	14	61	23
83	39	55	21
68	62	33	77
90	2	53	42
75	81	79	59
17	6	92	70
92	29	21	64
10	31	51	41
15	42	67	64
25	54	28	66
70	93	31	84
81	62	19	90
2	89	68	57
70	78	37	68
19	38	62	78
55	15	68	13
61	71	51	80
59	7	91	12
64	94	64	36
21	9	4	35
81	30	84	100
93	65	44	24
16	32	9	16
58	34	87	99
16	92	92	24
26	38	48	42
34	13	91	93
87	33	11	14
65	22	11	71
78	100	56	22
24	37	52	1
27	30	71	9
31	55	55	85
33	89	57	41
49	68	81	50
74	34	94	93
2	63	70	7
39	25	25	17
9	41	68	55
73	11	18	32
54	8	22	84
75	98	52	71
79	93	66	30
64	35	99	1
39	86	66	86
71	80	44	69
73	46	90	57
43	91	4	69
61	47	68	5
37	10	3	79
73	44	91	25
81	85	36	10
86	1	61	83
54	23	71	14
99	58	4	37
58	53	4	64
17	80	99	54
39	65	97	31
22	76	72	49
57	65	17	90
13	82	63	37
87	24	34	22
34	97	41	76
57	51	85	68
44	50	57	92
58	48	47	2
25	75	72	20
94	33	34	21
54	5	91	18
7	70	12	52
59	89	96	90
57	75	61	20
59	51	17	52
92	74	38	22
52	98	55	70
57	6	99	76
10	44	72	17
36	47	98	46
2	53	24	68
75	44	40	56
68	64	58	46
45	43	85	16
76	38	96	82
97	89	58	41
54	9	38	61
39	45	1	46
11	45	78	2
90	100	89	62
22	44	24	28
61	14	4	61
6	28	34	69
79	26	13	82
19	50	32	48
51	49	46	97
66	55	50	94
34	55	82	30
69	2	7	86
29	40	22	93
16	42	57	84
80	3	74	76
21	3	73	23
22	13	97	2
69	36	61	70
31	49	4	30
3	32	20	68
48	45	4	58
43	1	74	66
2	50	9	91
74	83	75	88
99	76	35	25
74	9	41	92
28	18	96	9
43	39	67	5
76	36	60	39
19	71	9	24
69	59	10	75
3	7	54	17
59	15	57	54
96	94	10	48
73	24	39	21
24	62	88	82
99	14	56	66
1	1	38	51
100	54	68	86
60	19	86	44
65	66	45	69
60	67	60	97
95	9	48	15
93	100	65	74
72	70	78	80
17	69	20	74
77	54	56	59
67	72	10	12
15	20	90	11
27	60	15	10
95	76	56	18
30	36	90	72
85	51	99	36
52	90	14	36
19	80	85	5
72	81	100	31
53	22	85	89
100	74	70	84
38	13	26	78
41	30	50	67
99	98	12	18
43	34	53	5
1	37	71	45
41	14	88	100
75	80	64	96
76	66	86	80
47	22	75	93
43	44	26	35
29	16	98	95
6	15	7	35
70	87	93	15
23	84	63	39
27	82	31	17
45	29	90	76
80	38	69	67
87	83	95	89
90	38	49	49
58	40	33	4
96	59	11	21
73	47	29	36
74	89	84	61
73	56	43	41
86	59	56	80
4	54	22	37
28	20	97	42
61	37	53	23
