66	198	285	66	286
215	255	1	58	11
207	18	81	237	10
192	118	10	140	124
269	285	298	130	182
171	280	164	262	85
160	63	223	235	246
7	291	230	178	214
132	79	101	17	235
270	215	286	254	124
285	190	209	148	28
274	288	142	55	288
193	216	269	165	261
253	217	218	254	52
280	17	241	59	129
165	103	117	286	154
106	144	46	139	97
63	177	271	142	146
146	40	47	51	121
3	177	207	185	19
58	67	139	39	266
285	181	238	127	291
235	65	266	6	54
263	179	53	241	174
190	25	199	176	67
246	235	69	228	275
93	189	256	237	115
12	236	180	203	38
95	234	243	261	268
28	284	80	70	115
21	135	231	95	77
265	94	170	14	259
176	58	198	160	270
218	146	84	261	181
58	73	198	240	235
300	146	286	79	263
155	264	114	285	32
68	227	41	80	13
278	27	18	41	266
175	15	112	246	259
91	202	138	293	158
260	195	74	111	68
297	249	227	24	9
7	55	164	234	266
294	76	146	50	257
173	39	78	137	218
209	25	157	36	36
251	217	210	47	283
153	226	72	95	48
192	81	5	87	155
83	25	192	35	109
8	8	189	187	5
156	278	38	145	50
74	104	262	70	267
110	110	150	262	220
207	206	295	153	169
62	215	85	12	100
50	289	249	258	84
186	260	24	115	228
108	247	151	140	173
16	240	224	260	292
104	39	66	273	145
47	103	12	203	244
165	181	142	34	282
222	4	198	273	52
126	172	19	219	238
248	77	68	10	113
166	246	28	76	7
34	128	190	22	97
2	172	43	61	279
98	140	77	70	161
104	192	60	222	258
85	267	61	107	175
153	162	18	170	233
108	257	60	84	32
177	285	224	190	197
213	32	23	114	218
91	250	75	58	99
53	21	48	76	46
168	296	16	181	93
26	181	291	289	25
98	89	277	79	53
140	2	236	275	206
200	57	116	113	16
280	162	75	116	42
186	48	232	211	45
114	73	253	134	45
33	166	185	32	120
269	140	216	198	190
35	226	3	226	245
69	297	256	30	228
46	284	149	257	180
150	11	266	299	100
164	233	189	29	49
17	257	11	235	157
233	87	75	58	122
295	46	18	181	75
157	131	122	299	22
243	268	137	266	64
95	83	78	21	108
268	127	4	262	84
228	168	168	269	246
94	45	236	140	201
247	237	225	10	286
105	79	200	250	183
196	248	145	231	6
182	76	271	283	57
124	121	65	56	207
124	189	91	124	53
66	205	273	84	86
90	15	87	14	96
62	94	113	147	211
251	198	9	220	102
14	163	101	209	287
178	5	45	124	90
9	294	231	191	277
207	211	106	125	211
261	162	171	193	203
232	24	63	249	191
128	290	106	28	72
118	278	98	138	182
31	9	196	191	222
153	205	244	34	219
215	44	99	172	74
24	184	52	127	26
87	293	99	101	50
151	30	230	178	297
263	259	290	79	181
67	256	75	76	107
21	214	256	214	11
274	166	222	34	124
211	198	50	271	251
63	85	140	8	281
188	102	32	255	62
213	160	7	230	172
66	185	122	186	158
206	154	64	56	240
58	244	74	66	269
290	292	244	34	162
291	133	117	153	192
282	239	177	188	49
15	188	279	109	208
115	234	242	286	9
14	132	185	283	34
270	81	198	31	185
232	113	262	72	4
193	165	270	159	167
297	41	215	209	64
300	163	179	179	14
221	91	135	157	179
91	99	71	195	146
197	166	219	82	156
133	218	82	2	132
225	238	251	54	220
254	296	42	81	207
172	92	53	169	291
166	93	231	247	100
122	89	25	76	285
93	20	62	298	300
169	28	102	117	290
174	275	5	133	183
159	161	275	116	66
294	176	116	137	210
248	293	51	215	142
246	103	108	177	95
209	175	213	45	192
158	206	216	290	66
62	186	58	202	220
114	199	181	26	241
232	174	65	49	96
97	291	217	155	82
271	259	89	198	21
55	255	30	207	249
288	110	157	35	252
11	287	9	295	24
45	13	112	289	225
4	66	79	204	204
223	168	24	80	66
11	12	278	81	233
144	70	239	269	17
135	230	220	222	20
247	274	151	43	240
15	90	72	219	167
31	29	27	82	227
186	103	256	25	7
299	128	285	42	25
26	218	47	72	74
100	29	221	150	7
293	9	233	20	95
29	42	116	171	125
272	134	10	298	21
224	78	67	115	296
68	198	17	62	257
260	219	121	214	68
220	123	215	77	265
289	273	275	12	142
225	100	236	188	73
260	66	90	118	24
55	286	106	138	155
281	90	180	10	246
165	35	261	240	25
199	282	105	120	132
251	173	56	25	195
293	253	258	105	189
156	113	293	194	163
1	215	50	38	285
144	246	236	239	19
87	82	192	263	260
3	75	287	62	185
27	64	134	51	133
159	39	153	77	118
244	236	238	5	139
159	14	279	89	191
104	201	54	85	254
227	56	138	186	156
172	289	51	31	103
173	137	98	65	95
86	67	292	105	91
6	108	193	265	246
192	236	295	55	212
133	242	206	123	178
8	150	222	239	116
269	59	178	24	9
75	198	78	160	194
295	186	29	183	221
11	49	138	161	257
170	209	50	153	88
127	105	168	53	31
262	73	275	297	90
200	132	280	267	206
38	87	9	296	204
20	84	185	149	11
47	64	298	25	50
97	47	278	54	227
227	258	71	201	40
86	91	216	209	140
290	255	174	87	188
265	77	150	23	205
190	167	28	35	95
275	128	192	32	101
145	49	285	203	12
11	259	196	172	55
81	1	201	275	247
205	67	19	244	263
279	110	236	97	143
58	281	230	113	9
22	81	40	91	229
151	239	269	91	103
26	217	180	112	48
195	62	82	163	39
247	191	220	140	278
140	271	71	40	84
34	237	211	270	244
40	268	274	240	286
234	233	264	4	102
169	249	78	206	253
6	201	112	281	188
260	149	122	221	214
217	99	177	111	274
291	72	253	216	285
119	90	247	266	29
294	167	34	110	98
230	276	105	51	230
299	137	217	176	171
275	149	292	58	251
273	26	241	117	137
270	51	95	213	237
268	94	151	27	81
61	110	37	56	219
300	282	147	212	161
142	24	57	27	113
212	176	162	27	40
223	202	44	266	206
215	297	278	18	233
238	177	263	209	83
88	31	89	67	203
79	6	273	132	53
181	45	105	94	61
282	117	102	47	86
30	21	174	266	178
21	186	300	169	42
286	185	290	45	293
222	147	289	24	121
295	174	298	171	146
54	27	237	34	168
10	249	277	283	85
143	217	4	298	225
141	2	73	249	286
94	206	171	265	26
122	226	251	18	171
257	53	251	286	22
109	176	239	186	34
142	216	229	184	40
21	9	286	25	177
237	85	2	179	122
225	236	44	143	113
256	99	73	58	7
58	228	60	187	138
158	262	219	128	3
260	82	204	157	235
6	25	123	5	125
266	141	58	2	46
1	81	46	109	133
286	244	60	273	146
185	152	47	36	228
258	300	79	137	70
125	221	34	296	74
9	5	5	15	211
194	125	269	186	38
161	126	237	42	31
174	143	88	142	75
108	296	19	90	172
22	184	184	103	229
159	162	133	142	280
64	57	10	54	67
92	256	23	62	95
144	147	130	247	294
78	141	52	281	108
26	170	244	105	183
277	15	39	229	24
31	65	44	25	234
21	263	61	223	89
16	265	161	42	78
224	93	298	148	285
280	77	73	100	121
95	119	203	194	45
163	279	104	138	5
48	236	39	162	247
1	224	117	78	93
67	120	210	189	193
196	228	174	8	223
249	152	250	141	215
202	92	49	171	223
168	266	46	228	259
32	229	90	65	75
190	185	104	9	272
20	247	72	240	233
256	79	108	216	95
75	218	76	131	213
38	131	285	101	87
262	155	208	291	293
49	7	136	236	178
10	35	120	207	48
260	158	128	256	145
170	57	94	5	163
39	168	116	207	47
67	94	21	181	158
236	197	153	241	56
35	282	267	126	111
239	242	49	18	23
47	71	248	158	166
206	195	242	84	104
221	187	79	60	238
135	24	51	15	288
140	76	14	24	92
134	51	55	17	81
17	41	40	97	188
99	194	161	32	259
248	182	146	113	151
13	151	127	163	36
118	50	281	199	146
244	138	91	147	118
294	264	272	192	211
73	292	6	175	151
108	168	113	176	167
98	50	94	132	34
154	287	216	154	228
150	100	61	296	266
95	201	135	233	127
114	30	192	266	253
155	92	62	158	162
61	232	95	24	88
229	91	61	46	117
51	117	98	283	297
290	123	180	181	25
162	151	188	125	192
250	4	276	39	59
292	74	279	15	124
262	225	147	210	243
16	215	4	129	292
73	141	138	112	257
281	13	252	238	261
88	258	229	254	245
276	69	72	179	138
70	150	275	174	22
9	225	169	13	85
251	113	270	218	101
229	44	15	54	96
242	259	93	8	13
232	52	3	281	79
28	253	154	269	26
58	116	147	109	108
151	293	155	44	43
46	214	21	198	122
108	108	206	196	144
240	59	209	22	232
269	99	284	153	65
88	86	154	107	87
79	188	143	14	260
73	249	181	272	69
283	52	44	238	146
203	225	180	31	222
122	41	239	146	155
209	41	108	173	125
75	142	157	247	90
186	87	251	23	12
292	68	266	112	35
12	186	10	210	292
96	107	143	79	98
236	150	86	138	221
252	172	260	132	41
192	294	199	149	190
281	237	4	55	73
273	232	218	296	72
122	143	124	84	246
119	141	122	228	292
155	240	163	39	66
290	111	93	30	135
52	154	40	11	139
47	160	128	167	90
18	202	59	183	190
78	187	49	163	40
68	215	256	78	139
77	67	84	138	206
262	267	281	105	105
271	92	36	224	152
44	105	205	220	175
7	153	100	170	217
13	6	86	217	243
240	120	136	170	109
90	30	52	175	19
41	130	26	66	240
20	107	92	216	271
151	203	57	32	20
43	52	245	263	145
201	44	176	260	271
265	140	168	255	181
293	14	91	51	134
6	210	83	187	30
244	85	80	35	80
258	10	286	66	163
117	261	238	124	170
137	234	25	266	39
118	197	261	27	92
114	262	203	90	289
263	146	230	2	156
110	53	216	196	165
227	184	223	40	84
168	284	241	216	36
162	247	51	30	216
297	55	243	127	213
295	274	67	39	271
213	180	232	62	268
297	209	280	229	187
255	297	12	37	254
271	63	58	7	129
251	154	165	195	262
151	298	131	188	12
243	66	258	94	185
181	132	63	202	243
256	5	215	55	244
257	71	198	278	75
298	172	247	86	248
232	234	160	141	194
90	151	268	68	205
96	59	117	212	297
206	233	99	10	167
213	152	225	82	123
195	151	164	129	236
48	294	218	202	226
241	101	208	1	181
15	55	59	229	27
178	185	112	49	245
260	173	294	199	209
270	237	7	139	172
128	250	43	48	16
138	58	36	81	221
260	294	53	138	222
273	34	148	138	105
132	60	7	48	103
284	285	44	95	155
35	243	281	33	148
240	50	153	147	296
67	172	27	113	285
208	208	98	113	176
211	195	209	253	28
30	86	228	57	157
166	206	32	117	211
267	234	190	172	186
280	130	285	184	97
133	211	286	300	196
47	92	53	218	176
97	103	48	285	168
265	118	268	159	192
145	98	153	267	86
210	105	63	140	37
181	44	110	21	292
3	15	133	211	70
214	175	31	284	53
72	194	141	128	230
165	69	116	225	117
266	25	96	270	279
105	190	184	15	197
2	213	207	26	144
95	40	42	194	47
59	124	280	140	14
61	69	2	97	255
298	196	148	91	153
102	108	120	185	293
201	44	170	242	35
182	180	232	194	30
114	112	2	5	284
6	289	172	22	192
204	65	204	125	128
225	64	283	152	297
130	145	85	243	136
300	251	177	10	13
148	138	59	152	185
31	19	198	261	35
48	67	246	22	206
187	297	170	79	65
236	193	160	32	124
69	141	265	88	137
240	57	103	10	121
162	213	97	185	285
200	198	95	279	3
181	155	168	103	257
61	279	215	133	3
287	161	136	149	152
37	159	9	26	299
70	18	135	185	53
112	138	53	26	102
277	50	1	118	256
149	26	284	41	208
275	33	7	235	188
17	190	263	234	119
28	33	18	26	65
239	32	185	193	278
240	177	180	168	255
298	64	145	218	258
116	270	87	266	59
208	269	237	181	58
95	256	291	100	21
154	197	65	160	124
39	254	295	71	180
110	179	215	296	287
252	265	207	217	222
91	8	199	51	14
137	161	297	291	1
174	197	2	283	126
53	20	294	18	248
201	186	137	83	24
49	256	284	235	287
218	255	125	297	148
62	290	177	97	103
253	94	250	163	97
185	131	282	193	208
204	289	111	237	229
152	31	294	141	249
157	104	287	267	237
210	139	120	103	122
38	259	154	123	149
134	146	175	227	167
260	266	255	151	176
11	280	10	184	114
73	233	228	196	207
129	39	136	215	254
155	178	179	77	35
225	181	31	42	56
189	96	51	129	28
77	265	221	70	7
91	171	145	24	272
99	27	245	185	199
222	164	285	1	153
284	197	19	129	258
135	240	260	51	15
165	80	28	3	56
173	53	41	166	28
5	299	272	23	217
10	261	249	34	28
140	211	284	98	171
178	147	12	246	63
31	68	181	63	28
284	270	193	184	148
163	198	89	38	239
88	95	262	159	33
150	163	263	210	94
81	273	241	149	163
236	110	186	288	75
180	97	153	114	226
20	75	281	156	69
13	1	240	1	299
188	213	166	264	181
267	156	177	147	111
150	2	151	184	31
208	164	38	163	287
189	166	225	66	103
164	122	111	136	214
128	96	5	288	232
156	44	29	123	222
36	163	262	149	213
298	187	47	116	185
103	136	203	92	95
270	9	229	242	155
55	46	44	155	51
105	271	205	260	57
1	163	16	180	253
251	143	96	263	146
114	74	128	88	247
159	157	112	280	34
194	146	133	284	138
294	215	299	149	93
87	203	12	114	262
284	168	50	234	245
61	68	183	293	3
38	172	201	212	233
198	220	160	12	101
92	241	217	186	201
147	205	262	262	245
186	111	180	245	197
113	279	167	188	290
241	69	129	22	222
253	220	32	239	229
168	128	132	12	224
229	254	235	214	68
273	200	41	106	199
76	286	84	49	145
295	294	122	267	148
286	187	90	208	206
111	101	212	82	184
224	190	106	248	224
33	54	67	56	121
197	13	249	220	173
162	56	7	136	148
82	152	157	9	214
7	42	83	102	197
208	98	134	17	59
89	133	190	111	127
229	240	279	156	221
120	254	54	72	235
273	63	77	290	286
289	269	91	219	198
220	287	159	222	79
218	162	40	124	256
134	73	121	173	68
246	5	284	216	272
170	194	165	228	115
84	33	67	77	17
20	148	244	262	117
195	291	40	230	167
89	181	166	246	177
285	85	115	102	87
206	79	104	92	285
254	291	145	193	144
214	298	141	288	181
73	300	196	275	187
259	131	205	133	212
204	110	180	204	222
282	5	242	6	218
170	298	195	104	214
116	158	216	134	9
54	234	218	155	80
291	85	123	127	243
272	23	179	174	89
13	5	166	30	39
161	15	281	30	92
129	280	190	137	176
115	62	112	246	16
66	4	67	212	31
67	107	115	287	276
271	229	145	254	139
139	34	109	227	123
295	284	179	185	251
172	176	36	167	194
128	8	155	23	155
263	260	184	11	139
106	149	233	111	175
153	68	257	197	27
89	64	217	168	297
268	121	241	208	11
53	223	82	299	213
260	142	120	9	288
2	202	297	19	60
54	127	214	95	94
234	156	206	248	117
176	65	277	57	136
166	78	87	279	99
103	43	261	165	49
210	145	183	220	86
114	97	3	206	253
41	41	29	164	74
96	97	7	131	191
14	112	297	197	112
217	98	16	171	279
252	10	264	51	30
254	82	226	64	253
220	69	82	127	226
57	273	122	188	252
28	188	5	289	251
42	67	51	168	145
54	122	256	130	82
62	264	262	56	45
116	69	259	45	292
89	207	188	146	183
148	33	279	64	149
79	19	209	189	177
58	96	42	30	48
148	168	28	49	266
185	35	262	271	195
153	170	124	18	275
171	132	243	72	59
281	100	295	291	223
86	43	169	58	134
21	213	175	284	274
57	208	48	129	22
141	90	86	78	171
253	50	56	47	17
253	142	158	292	264
278	240	32	6	267
272	224	86	149	133
100	157	182	103	99
148	26	229	80	194
153	180	13	26	166
1	89	289	42	98
126	94	238	176	18
119	282	236	234	264
278	130	251	216	2
226	49	210	13	186
298	33	72	221	109
174	216	210	203	82
184	7	277	249	137
214	241	103	78	11
262	42	295	110	168
219	9	184	60	281
114	284	215	243	195
15	272	174	48	188
37	205	17	202	251
137	108	145	300	167
109	232	175	201	207
296	165	51	258	228
45	16	65	70	235
234	199	97	276	276
85	124	2	180	27
135	108	264	194	150
295	129	212	128	212
296	241	41	292	294
77	299	177	51	150
203	289	209	232	97
143	212	68	73	196
292	172	95	94	141
130	80	49	246	98
2	226	77	160	68
109	264	297	205	127
294	2	154	246	246
69	50	256	284	189
98	222	42	189	218
108	26	234	232	139
241	203	24	18	109
259	290	160	142	250
43	72	126	147	69
232	2	278	293	135
14	243	59	27	191
243	64	87	87	61
152	23	92	188	134
259	93	172	137	168
225	136	32	203	59
92	236	155	114	111
103	260	8	84	249
31	39	145	7	98
295	156	114	191	233
115	16	238	43	51
189	207	294	160	78
11	56	165	184	265
70	246	122	281	249
125	187	63	129	95
230	235	283	28	13
90	117	214	29	184
6	238	164	162	181
190	159	228	294	229
150	85	296	221	151
134	35	207	203	230
261	228	23	214	82
178	249	139	226	227
51	82	186	128	272
25	284	251	255	182
159	57	141	299	77
23	34	149	262	90
299	91	162	78	170
82	93	264	54	295
78	45	204	50	205
279	159	171	253	214
245	272	224	278	11
243	69	33	120	275
147	266	19	226	151
266	148	236	287	26
50	247	248	110	232
227	123	54	106	103
244	47	259	142	77
291	223	229	184	232
282	138	37	271	232
290	63	288	241	220
244	71	287	163	272
170	166	24	248	226
4	291	160	122	24
233	231	191	83	268
96	285	211	110	192
38	90	219	182	117
245	111	45	87	172
9	291	96	143	184
156	33	108	202	114
33	282	63	214	187
299	61	281	90	6
81	248	40	152	1
70	131	208	145	88
73	109	274	210	152
177	296	83	191	3
96	272	21	255	105
44	1	187	245	293
276	280	44	99	295
80	269	191	109	110
18	253	47	154	288
97	200	159	73	140
147	273	120	58	148
62	250	151	120	231
85	36	141	158	155
7	56	140	46	27
262	175	70	231	88
189	266	84	206	212
21	145	92	98	95
47	135	46	255	179
212	121	273	88	71
53	190	88	262	71
116	255	279	298	101
20	46	50	260	184
115	281	67	254	99
206	241	129	97	89
139	167	253	215	264
13	73	53	285	169
241	3	30	185	135
210	91	249	215	15
205	206	265	202	280
98	64	167	50	126
50	48	185	293	3
176	176	83	237	64
64	64	108	75	232
119	159	199	285	59
217	217	83	137	25
172	260	163	296	170
272	198	124	154	142
228	273	170	4	87
57	166	177	272	4
104	160	235	151	275
261	274	30	138	71
70	22	57	17	200
60	95	282	86	73
231	242	20	152	2
274	236	101	176	87
55	260	22	289	284
120	12	297	2	191
161	120	158	78	54
276	259	166	28	169
175	142	174	72	248
158	58	271	244	151
112	107	168	65	249
82	93	197	134	284
91	118	200	129	13
245	215	116	115	221
140	192	294	122	212
155	1	286	21	83
285	9	200	160	228
28	177	112	66	77
257	88	20	180	31
247	201	121	32	225
258	235	5	3	119
278	26	12	11	238
32	71	45	97	24
118	226	254	248	194
104	148	108	270	153
221	273	243	233	264
253	56	222	289	287
119	105	56	56	230
191	208	100	100	254
153	116	46	181	242
287	129	189	262	257
203	263	69	161	114
138	26	12	150	190
135	103	218	154	294
91	139	247	12	294
254	31	69	18	207
198	159	180	188	27
67	293	240	284	100
164	172	14	59	36
163	143	20	200	120
139	32	202	12	248
175	57	236	256	175
63	20	289	56	46
163	161	283	47	83
289	61	125	39	279
59	37	9	210	250
284	108	28	298	22
122	178	82	57	55
156	39	241	182	148
197	294	107	43	175
128	246	133	205	177
136	256	70	78	141
184	25	22	258	167
214	127	275	175	14
46	149	292	57	6
93	233	173	14	227
229	4	86	296	296
107	250	51	77	150
250	155	16	8	242
243	203	87	60	21
20	273	77	295	88
116	255	9	121	169
234	15	103	61	255
150	84	21	190	297
215	120	276	167	245
41	140	145	270	245
117	206	201	292	84
77	12	98	236	212
94	260	102	262	129
230	121	63	229	162
210	69	196	150	196
126	234	180	38	155
115	166	109	206	58
81	152	20	154	272
288	28	132	206	193
178	193	136	74	150
70	80	146	235	98
182	267	104	175	285
72	297	284	95	190
273	49	157	80	158
90	241	2	171	247
217	283	2	237	206
172	187	126	26	237
271	286	234	186	221
226	177	83	248	238
90	71	238	150	129
258	260	288	142	170
103	186	132	132	85
252	81	40	71	186
55	93	177	238	69
129	108	141	280	273
131	132	84	91	234
81	43	29	49	182
73	64	156	80	198
57	134	222	93	259
298	220	88	25	261
257	223	112	58	183
297	137	107	262	196
114	53	216	54	94
98	224	6	201	167
163	25	135	82	106
149	294	163	22	299
197	285	220	227	242
65	16	123	199	131
81	189	193	269	118
120	65	89	158	145
69	283	283	231	149
128	263	134	121	253
28	259	87	170	124
37	2	251	221	95
10	266	76	35	209
203	19	106	179	217
157	295	260	98	35
271	255	192	248	116
156	160	171	73	283
14	237	256	153	169
200	219	5	29	258
267	203	299	184	234
21	84	253	137	130
89	4	226	170	133
109	145	164	133	34
186	152	226	294	237
56	18	48	112	83
42	257	46	159	164
179	23	27	43	44
19	257	156	13	235
59	11	80	53	109
95	223	206	134	177
59	43	187	237	117
237	214	168	185	256
49	198	228	196	130
279	170	105	294	127
24	148	69	228	150
65	259	241	162	19
271	123	24	165	117
122	174	221	168	119
56	93	97	194	146
64	143	251	44	268
153	7	246	288	253
168	271	245	275	17
290	292	161	172	69
169	192	173	262	179
85	205	136	168	264
97	242	223	156	9
74	8	100	286	20
272	204	43	249	257
235	153	212	129	230
291	258	81	186	149
111	12	160	129	138
200	140	259	269	109
74	210	220	56	33
129	117	131	272	289
250	257	293	169	64
135	263	140	86	49
7	14	143	248	89
185	272	15	63	287
125	138	256	252	35
120	91	164	50	286
20	287	85	127	279
110	25	25	194	250
245	53	163	38	232
222	235	125	175	208
21	75	212	179	7
238	61	82	240	245
100	82	135	155	115
33	26	72	73	18
3	249	86	89	10
150	148	33	48	161
146	167	137	120	272
292	288	36	290	230
222	104	74	137	162
184	27	275	195	56
115	230	214	45	172
300	15	44	171	248
118	6	183	120	56
70	168	15	79	2
78	170	279	69	275
106	280	36	36	237
175	150	125	39	277
283	31	6	68	52
101	130	35	134	31
115	166	194	300	103
134	148	99	178	148
103	215	38	99	264
19	5	193	64	158
125	106	56	170	29
214	63	23	198	120
242	90	91	148	135
110	118	193	191	222
131	198	51	297	184
119	296	197	19	162
181	86	203	251	163
66	243	192	249	141
163	236	22	215	157
257	110	195	48	16
210	50	251	128	40
279	57	135	299	116
208	143	34	112	253
64	116	22	164	152
249	235	77	224	163
26	243	144	129	133
195	168	2	30	257
205	253	155	29	190
49	133	258	62	60
212	228	89	121	41
152	274	50	81	80
87	201	224	78	278
116	199	19	267	73
249	286	176	128	275
203	240	220	162	264
74	169	95	295	124
22	120	24	106	181
178	182	114	287	39
19	1	300	175	26
243	127	199	42	148
31	131	107	289	229
39	144	259	82	180
169	100	122	111	178
242	116	295	170	115
27	75	172	49	176
225	45	179	276	5
155	85	147	220	168
47	81	224	33	162
274	130	277	233	237
220	23	165	136	125
45	266	164	187	297
88	74	157	74	252
76	148	159	208	234
165	65	72	231	253
46	250	25	253	250
220	226	293	63	113
162	129	278	190	169
62	26	219	125	87
233	105	147	177	248
222	256	278	184	101
155	241	139	117	211
238	111	280	218	192
188	96	250	215	45
144	88	169	2	150
266	7	113	47	52
103	290	86	142	79
177	280	69	104	13
188	132	268	5	50
33	115	264	24	123
131	154	285	101	156
218	156	220	26	218
26	138	200	76	278
42	293	223	120	86
267	32	279	58	278
234	154	236	57	146
47	207	13	93	218
102	27	113	88	226
40	215	240	240	39
264	151	88	103	189
216	211	103	80	239
30	270	39	291	191
76	83	253	47	132
56	249	123	179	221
181	276	194	277	250
275	268	148	276	79
148	88	79	213	176
13	183	221	4	256
24	98	116	249	178
21	197	142	251	256
48	203	221	82	159
171	19	112	72	186
36	130	140	87	73
5	105	4	160	47
188	243	136	17	298
177	176	72	207	209
175	19	53	99	82
10	278	165	238	120
131	215	195	6	207
210	293	128	214	50
10	249	236	190	131
150	298	53	82	293
127	70	278	64	16
27	289	163	293	68
78	167	176	182	243
61	253	200	26	16
36	125	141	250	185
17	180	36	60	226
191	207	79	254	118
157	168	47	78	252
199	62	82	143	182
20	267	293	240	60
140	156	262	161	89
159	137	136	15	84
277	28	104	140	23
104	85	197	194	84
118	188	298	111	248
280	3	235	26	226
241	276	179	148	201
240	231	203	124	84
258	38	33	3	38
111	145	222	135	121
74	187	210	26	38
173	161	109	240	144
76	106	85	57	6
101	20	290	230	6
190	122	39	233	214
170	48	109	264	56
273	64	5	152	294
64	25	271	109	268
93	131	292	209	270
32	78	187	222	221
94	264	119	275	259
300	177	226	255	254
152	92	82	91	191
148	158	244	239	19
194	144	33	29	151
223	268	210	292	181
22	118	197	23	291
156	271	91	159	170
230	37	189	34	150
102	191	135	107	83
19	145	176	295	263
2	91	289	243	20
282	29	193	47	173
79	84	220	70	69
172	125	31	192	67
68	84	104	154	277
173	48	14	259	287
60	193	245	218	154
47	211	296	25	29
6	58	275	118	149
287	35	84	274	226
270	292	45	162	88
36	260	203	41	48
290	177	183	293	113
81	182	280	265	116
138	141	110	263	41
175	127	29	160	112
85	154	53	150	31
229	183	271	123	200
136	224	260	297	114
136	54	147	221	13
30	44	15	136	58
81	105	100	274	271
200	186	272	13	50
192	240	135	168	72
82	94	89	70	247
57	2	79	58	46
159	234	25	208	101
36	250	238	10	78
13	110	49	69	170
25	60	59	27	185
62	153	60	94	40
242	101	242	126	171
226	207	300	253	124
136	214	136	42	53
179	113	204	124	125
5	129	238	163	116
291	212	168	17	117
27	50	163	158	142
203	249	246	159	147
7	121	86	223	250
197	200	29	289	48
65	94	86	14	251
271	228	171	166	212
104	220	278	290	144
164	212	102	167	63
90	177	10	63	264
173	62	193	91	165
162	95	226	294	3
102	156	121	4	73
49	87	63	196	7
153	59	158	217	100
226	113	102	96	131
37	106	21	168	272
273	223	277	73	115
153	91	81	49	186
266	252	7	160	285
154	88	201	78	228
183	81	129	118	76
175	47	279	250	215
20	101	251	11	151
74	216	251	169	224
262	276	287	63	277
76	125	66	53	25
219	68	35	135	18
130	92	195	245	192
216	223	8	42	241
219	13	293	194	274
221	184	222	4	141
189	275	281	134	198
205	297	101	94	21
135	68	162	293	201
279	86	222	171	49
179	143	217	9	37
1	32	251	61	97
1	158	270	26	18
292	78	131	86	32
123	12	191	208	146
121	198	278	80	17
136	246	21	234	51
132	1	250	272	28
271	178	79	195	140
127	173	158	228	275
291	64	53	244	180
22	272	86	87	80
17	202	93	220	31
16	8	243	204	89
128	5	176	36	133
282	261	199	24	182
261	192	200	160	233
268	267	256	166	195
72	46	279	86	273
215	58	36	161	139
205	138	164	52	156
141	88	167	59	259
123	105	28	24	56
281	177	124	166	33
261	100	249	10	244
245	159	71	159	262
33	47	16	122	133
112	259	229	96	292
121	115	120	49	180
5	3	106	281	204
113	149	222	28	264
7	121	122	153	186
295	212	116	45	139
76	294	237	297	100
256	106	246	32	162
145	22	228	200	256
204	232	202	31	8
295	251	174	105	50
214	170	66	102	14
44	247	256	115	288
78	92	83	115	62
208	141	198	186	282
260	192	192	137	167
297	95	255	19	21
297	246	160	242	73
151	11	211	185	70
257	258	249	92	154
118	106	1	251	61
36	71	157	265	166
111	80	131	175	148
212	215	136	164	55
121	15	68	110	239
207	77	65	131	89
126	132	2	245	139
246	173	102	36	17
238	8	49	238	219
202	142	103	78	167
196	221	71	38	87
149	49	77	297	161
113	29	285	18	77
208	196	10	170	92
79	20	230	296	111
100	174	178	270	41
178	131	185	179	14
245	277	15	69	72
237	164	31	117	88
23	125	15	75	162
207	192	42	138	268
149	70	228	270	124
296	280	23	164	161
294	204	217	90	298
264	283	251	48	227
65	285	61	9	298
297	267	157	76	184
235	207	229	298	113
72	100	165	197	97
20	126	99	39	283
126	43	273	130	250
292	114	75	58	160
236	101	200	296	114
142	196	243	240	25
185	263	234	66	44
162	239	79	62	21
91	214	17	184	70
286	178	224	119	160
196	205	33	108	285
239	285	227	233	206
26	50	70	175	268
274	97	165	209	157
90	164	252	292	130
231	124	178	183	55
246	200	235	21	290
231	81	178	75	148
225	105	79	85	268
262	134	31	107	55
117	5	83	231	216
245	128	48	272	26
220	24	150	55	133
167	113	20	61	225
186	293	141	294	288
5	208	68	190	241
205	119	77	220	200
173	133	213	176	169
182	263	171	87	155
130	208	300	293	277
50	279	20	98	187
78	247	200	61	152
180	288	252	141	242
2	253	244	142	272
14	108	217	25	69
127	252	113	78	271
62	52	187	264	65
106	94	46	226	111
171	10	91	111	41
97	137	57	24	38
214	178	29	198	171
71	80	262	191	111
219	145	299	119	145
268	12	299	96	49
11	2	271	148	120
15	242	220	248	200
98	276	145	159	172
63	113	27	124	215
294	256	208	154	172
144	94	44	87	263
200	59	75	127	64
135	67	251	296	26
67	2	25	96	116
57	25	116	182	183
184	87	143	89	63
55	232	48	228	208
193	54	201	132	170
255	223	244	291	105
161	137	182	74	157
165	231	72	240	55
75	231	73	106	33
211	227	214	5	266
168	73	71	300	39
100	155	209	218	289
195	146	104	297	285
297	185	171	188	44
30	58	155	203	45
149	95	209	247	216
121	135	25	92	18
6	142	58	155	55
291	163	87	149	157
133	246	44	115	34
158	227	220	245	190
177	227	162	129	26
99	256	174	244	163
83	220	209	17	183
164	198	286	205	205
157	34	277	74	160
165	200	272	59	240
29	113	222	75	272
97	107	264	269	269
41	277	91	40	221
216	26	22	26	99
