85	48
169	110
169	77
65	198
135	101
137	125
77	155
59	185
63	81
53	162
97	153
163	160
140	186
155	192
141	58
82	125
120	33
131	162
190	74
96	195
56	153
27	192
30	120
80	99
89	144
44	198
122	152
51	111
52	157
43	189
104	90
126	46
121	115
108	158
75	162
145	55
75	79
185	125
163	185
49	70
94	122
43	143
35	153
136	145
18	157
105	197
19	65
103	107
150	125
54	63
75	51
169	83
34	102
25	49
140	134
164	49
175	75
156	154
56	190
55	120
66	118
31	82
140	63
23	173
176	198
169	79
60	40
52	85
41	192
74	75
110	65
170	83
61	85
181	191
40	129
51	136
138	77
19	157
189	128
173	107
195	75
200	189
89	61
151	110
191	46
117	164
32	195
170	46
191	136
121	169
132	50
47	33
132	49
56	44
20	70
29	146
112	154
123	149
38	182
20	177
166	42
160	67
39	40
101	126
141	153
180	34
134	78
66	159
86	34
99	166
125	140
169	33
50	101
147	118
75	113
77	181
176	190
126	178
60	168
141	67
93	159
148	183
135	46
23	167
96	165
130	130
49	139
183	48
123	185
122	161
132	145
45	67
83	153
161	133
41	102
52	163
126	94
119	118
120	146
156	193
67	103
190	53
132	106
113	86
185	178
71	181
40	172
57	136
32	144
162	70
94	46
112	181
185	172
104	95
109	147
191	78
95	151
71	168
200	49
33	80
18	37
58	139
186	179
164	118
146	149
24	137
132	128
162	199
125	168
185	90
55	170
179	175
38	151
156	59
143	121
44	87
112	195
163	33
112	141
35	50
181	195
45	32
103	116
193	157
103	137
84	141
120	146
30	161
97	61
148	73
108	173
89	133
97	69
74	41
157	84
177	96
191	153
84	78
166	116
119	168
72	79
163	51
24	177
39	35
129	161
150	49
196	67
115	80
15	91
30	113
149	104
152	42
43	34
68	44
198	128
103	145
123	181
30	65
84	71
39	76
200	183
74	71
77	56
95	76
190	170
102	67
25	170
87	83
113	63
156	144
78	75
145	76
68	139
43	91
173	50
26	92
62	144
32	35
16	149
33	92
162	193
163	158
175	123
142	142
148	199
25	79
137	141
72	35
142	113
174	116
48	109
139	150
26	177
80	48
167	79
125	105
180	79
174	199
195	137
104	104
187	42
186	88
82	47
115	137
88	86
115	47
73	58
107	102
135	154
45	112
44	97
63	186
65	138
55	193
71	183
81	142
59	168
185	105
122	57
23	196
160	76
25	71
148	170
163	151
75	134
165	45
106	85
151	119
179	32
143	116
132	71
65	88
94	61
111	114
85	182
195	178
28	164
159	87
132	136
162	36
65	55
135	92
23	87
121	184
109	35
105	104
15	123
157	164
141	31
186	76
154	197
151	180
27	116
17	125
62	196
129	92
169	112
112	137
130	88
189	77
57	187
103	132
69	119
139	155
129	192
26	96
118	66
87	138
70	174
154	65
126	154
117	86
67	75
67	178
175	138
99	183
164	152
157	176
176	83
191	53
184	50
150	111
91	153
118	140
113	47
157	65
15	197
26	194
175	180
200	37
29	196
166	99
194	143
55	77
15	197
87	67
140	121
98	82
68	156
113	173
108	156
77	171
55	121
19	171
112	155
69	198
113	113
43	104
147	147
163	144
140	53
80	180
195	148
29	133
199	183
30	137
105	187
98	191
134	179
87	177
92	181
55	165
180	63
121	80
58	188
100	144
75	103
42	197
117	43
157	166
17	191
160	129
34	96
170	192
137	49
70	98
168	154
149	103
24	55
184	101
26	38
191	98
164	162
38	162
136	168
91	161
52	105
102	37
173	46
18	128
127	176
166	73
141	136
74	190
143	78
115	62
32	148
105	172
56	91
45	185
57	95
86	181
194	47
71	91
111	42
82	198
139	199
170	197
50	120
44	168
48	130
44	199
81	109
108	197
133	100
16	178
79	148
20	69
42	160
123	185
140	167
47	170
30	195
15	83
50	161
199	72
109	72
196	199
39	158
161	148
179	132
122	104
180	110
176	54
120	171
24	200
167	102
60	53
148	39
73	106
62	70
152	96
146	52
64	46
90	114
196	36
113	166
40	86
171	42
84	134
106	39
191	182
184	101
179	83
92	149
183	40
62	60
18	169
138	145
132	61
141	150
130	114
27	70
142	83
115	140
87	199
174	50
127	149
132	47
173	127
179	145
71	81
137	66
70	189
92	90
40	151
69	44
129	178
167	194
124	136
194	60
116	76
18	102
164	141
178	116
93	197
22	196
121	122
80	173
80	82
17	152
68	69
138	84
162	67
87	30
170	33
15	123
105	193
82	198
191	70
100	139
158	45
31	128
16	75
152	86
117	101
99	77
113	88
99	130
126	90
67	193
190	122
52	99
167	30
106	147
113	122
126	188
188	184
60	54
16	191
166	190
25	98
110	131
198	96
85	150
37	95
147	48
95	136
106	137
85	62
88	148
96	80
149	152
180	67
36	66
131	119
169	107
164	108
175	127
58	59
61	92
122	93
187	181
172	168
80	36
136	81
183	45
174	144
110	121
119	160
184	51
75	132
106	117
134	68
86	49
147	178
129	165
75	120
84	99
112	33
76	62
127	92
96	83
47	57
157	168
155	44
150	169
134	41
20	147
34	192
42	171
171	156
157	91
89	30
141	82
27	156
154	75
53	84
27	129
119	169
188	151
186	194
184	63
87	60
160	107
56	45
145	89
165	101
141	132
119	126
73	105
105	149
141	189
181	75
189	120
108	113
155	52
155	171
99	95
92	34
193	73
194	71
173	58
52	181
162	61
177	144
188	175
100	160
125	45
168	61
173	74
181	72
64	114
73	193
78	173
105	59
31	107
195	69
120	135
21	158
185	133
170	154
156	170
189	188
60	168
18	174
27	134
179	89
20	37
148	84
144	162
17	147
186	55
38	160
51	55
136	147
171	188
160	97
45	52
127	76
158	132
119	164
17	131
21	62
54	56
135	93
34	68
145	68
156	146
104	111
196	54
53	54
186	137
190	30
154	187
28	176
110	84
140	151
99	93
60	73
72	88
146	83
159	91
16	75
146	102
95	117
178	35
194	143
46	160
109	161
161	124
45	198
140	193
181	157
19	157
112	61
47	40
179	95
199	74
15	119
58	175
103	181
146	76
31	63
139	191
16	160
163	161
24	151
53	83
158	131
98	170
184	38
21	44
66	30
27	42
57	182
131	63
92	108
35	67
191	69
82	158
38	119
110	151
98	149
29	106
76	92
199	80
20	74
118	193
31	178
168	182
22	151
86	116
134	113
172	46
148	98
102	174
68	76
99	130
32	43
90	60
166	96
148	43
93	129
196	182
66	35
102	127
114	183
98	104
114	69
169	138
151	163
183	72
90	167
119	169
120	145
164	164
21	156
181	151
168	197
183	48
68	50
68	189
88	86
164	104
28	79
16	64
37	157
39	82
90	179
85	137
187	145
174	39
168	156
20	188
21	46
187	105
169	183
38	114
32	163
155	164
58	193
155	153
77	42
41	142
113	113
29	179
138	143
105	192
161	153
181	196
97	101
117	142
144	91
136	177
93	140
152	45
173	96
40	150
143	135
118	74
51	96
128	111
60	132
49	171
90	114
36	91
37	121
198	181
172	85
162	129
195	32
50	103
191	140
20	114
133	42
189	194
99	126
118	104
146	179
89	169
150	106
34	99
179	98
153	70
195	52
54	115
140	186
89	115
164	51
135	104
34	156
179	184
28	155
79	197
102	136
103	143
131	154
127	138
191	152
137	106
70	105
125	131
167	124
58	121
25	140
49	76
181	112
118	120
65	155
88	35
164	96
81	132
32	197
155	64
90	46
184	82
197	48
96	199
68	122
123	144
135	40
183	173
44	109
123	129
66	197
15	152
36	70
187	129
130	52
86	179
20	58
158	105
57	35
173	109
166	60
103	113
35	45
165	138
71	104
156	47
63	198
50	49
22	104
196	139
46	136
172	66
133	103
67	172
84	111
164	34
108	65
192	146
186	122
128	146
168	107
74	139
15	75
199	84
111	59
172	126
179	164
17	131
181	109
199	173
53	104
175	36
158	122
175	90
118	71
73	54
27	66
103	198
74	189
41	168
115	111
145	113
125	95
153	63
72	176
158	123
142	51
25	48
140	191
176	62
145	114
165	131
124	199
132	155
117	51
141	159
177	148
54	108
112	159
126	184
122	144
19	170
131	106
23	131
40	45
116	156
173	155
99	122
114	117
60	130
133	139
15	51
16	54
104	130
20	31
87	90
177	161
116	171
150	102
109	189
137	145
182	145
75	166
152	151
138	96
74	70
74	96
31	110
145	145
181	152
195	33
192	197
152	60
180	88
115	175
36	31
185	150
41	106
118	31
199	118
37	147
62	43
29	184
143	187
20	122
84	53
88	183
104	137
74	48
67	83
168	90
176	70
197	140
149	35
124	67
64	136
118	131
22	129
66	57
53	142
108	88
122	190
92	96
197	71
60	127
58	93
38	45
56	140
189	32
163	150
44	93
71	31
136	153
163	117
24	163
161	62
25	71
127	103
176	102
28	141
184	173
141	158
144	111
64	130
93	40
181	153
196	72
103	30
80	170
70	89
122	132
164	82
108	37
176	31
175	86
76	54
128	200
179	85
65	158
144	182
27	83
152	187
63	200
139	88
166	154
114	74
78	80
189	74
16	145
33	128
21	131
82	120
143	84
32	33
88	99
21	194
61	36
187	107
151	109
138	176
198	130
67	67
114	189
123	38
169	90
57	138
35	155
171	200
114	195
162	181
39	81
74	98
194	200
160	169
153	164
141	130
42	47
142	71
63	66
120	115
46	142
99	139
19	184
191	62
172	43
177	42
77	179
200	98
109	141
135	100
88	187
168	131
173	132
141	189
32	49
78	93
199	46
98	101
149	192
16	168
81	88
39	64
104	83
49	176
141	37
168	43
76	181
186	100
102	120
134	58
58	169
55	175
148	118
116	186
196	99
101	86
90	44
77	196
155	141
19	74
79	140
196	159
36	51
126	55
105	62
85	145
149	35
69	84
127	106
186	162
43	130
113	127
176	133
189	151
50	47
66	170
140	176
80	122
171	154
89	164
191	145
185	36
196	197
194	115
198	199
119	165
114	151
48	37
44	36
24	184
175	32
77	158
117	150
82	145
159	179
160	99
138	190
73	57
99	50
178	115
159	159
28	135
95	146
38	148
76	148
45	40
193	123
134	70
56	66
125	151
95	181
79	40
20	179
93	32
27	134
172	192
184	199
103	144
157	198
155	146
67	51
46	63
130	52
46	80
158	52
104	178
136	106
15	88
84	199
82	179
179	45
71	98
97	76
121	113
101	191
144	109
90	167
120	129
144	63
26	185
45	99
130	111
40	30
106	52
73	69
36	103
157	53
75	172
109	177
148	40
27	196
170	37
144	179
196	183
74	102
102	66
179	195
58	130
101	124
52	161
64	195
182	159
179	176
102	64
67	131
44	76
16	150
186	158
21	198
123	196
77	199
55	191
49	174
56	101
99	196
45	155
74	188
131	175
15	78
150	126
74	157
66	54
105	117
147	75
26	94
106	162
52	53
174	175
74	57
84	70
30	70
144	172
151	108
150	115
107	80
169	132
106	35
17	76
190	70
171	124
94	45
170	135
143	72
81	45
199	197
122	139
20	158
188	188
58	43
193	74
136	169
36	90
140	156
135	41
53	175
110	88
122	128
117	161
44	113
160	107
29	157
24	127
95	79
139	129
184	172
68	159
159	44
105	125
138	96
21	142
163	31
65	131
170	42
109	85
67	71
178	83
114	88
144	159
88	124
193	62
160	128
97	59
149	168
24	34
38	151
108	61
42	189
41	169
162	147
188	76
85	188
42	139
117	49
27	197
60	198
67	187
23	88
188	166
150	53
88	175
52	159
48	176
120	96
74	41
180	182
131	118
166	147
180	115
133	131
31	195
70	80
94	120
132	195
54	54
17	107
147	164
189	200
153	59
157	126
185	141
65	158
85	136
172	182
107	159
31	93
111	45
200	165
22	177
30	106
70	190
26	155
46	142
28	39
170	134
119	83
199	80
115	158
137	138
67	30
166	35
197	162
36	59
102	182
170	91
197	192
109	72
23	71
84	85
112	78
81	89
47	145
171	53
175	61
41	196
16	130
128	159
128	188
120	69
101	117
185	134
159	114
191	111
107	148
124	152
195	44
182	117
165	59
46	134
87	114
92	200
132	74
191	167
98	115
103	92
139	42
70	89
106	104
190	126
107	181
158	183
140	190
59	160
91	30
136	198
156	53
153	34
191	44
121	67
157	122
153	93
80	134
70	76
78	56
132	120
153	132
54	158
184	151
35	126
74	49
75	195
171	117
59	166
126	172
173	148
69	181
87	153
183	61
100	64
132	138
89	144
106	62
129	148
38	148
134	128
26	138
125	199
126	38
163	118
186	65
23	174
85	92
189	134
114	121
185	105
126	176
101	172
147	158
35	158
163	171
96	166
43	179
22	98
130	79
111	193
135	147
19	198
70	49
115	191
117	121
15	76
129	177
145	183
18	64
64	102
42	44
130	156
118	119
133	167
46	52
139	77
126	45
32	70
120	198
82	79
160	77
16	88
90	162
108	31
50	107
132	175
75	184
87	111
53	163
169	166
156	32
132	32
56	171
82	45
81	42
101	181
158	52
111	117
156	79
83	133
167	55
71	101
166	137
93	140
191	43
171	139
32	107
49	62
113	141
31	120
180	35
