57	47	59	54	68	46
27	47	28	56	35	64
49	58	58	49	59	50
17	50	27	54	36	61
27	35	31	40	40	35
55	30	58	25	64	26
31	30	32	23	41	17
7	53	16	51	22	43
64	30	66	31	70	40
19	62	22	72	29	63
48	51	57	60	67	68
34	69	40	76	46	74
41	39	44	34	46	27
1	37	8	45	15	41
17	39	19	32	21	36
3	54	9	52	15	50
30	32	36	37	44	38
49	52	59	57	64	65
48	44	50	35	54	37
18	60	22	63	26	68
38	56	46	64	55	70
67	47	77	46	78	37
48	59	53	58	57	54
49	38	54	43	61	42
22	44	23	37	32	44
65	54	74	47	75	53
65	42	72	47	78	38
1	33	3	34	8	34
31	40	33	47	37	44
6	41	9	44	12	50
10	40	13	46	19	51
64	33	65	39	69	35
20	44	27	40	31	46
24	60	28	60	33	57
3	42	4	49	7	45
58	68	66	76	74	76
13	69	14	70	15	79
65	67	69	74	79	82
36	33	39	39	43	39
56	33	66	41	67	31
30	52	35	51	39	53
54	44	64	37	69	42
26	42	27	34	32	43
60	47	61	43	62	36
61	31	68	29	78	36
27	57	31	57	34	62
52	68	59	73	67	66
56	54	64	52	65	48
9	41	11	43	16	34
22	51	30	59	39	66
46	35	53	45	55	38
35	40	41	32	42	27
32	63	42	54	48	55
27	65	37	60	44	50
30	65	39	64	43	59
33	66	38	58	40	67
3	46	8	49	17	47
48	45	57	53	61	51
19	52	27	47	29	48
27	58	34	49	35	55
66	46	76	56	83	60
32	63	39	60	46	52
35	30	41	35	53	45
15	44	22	52	32	50
46	59	55	60	64	62
53	70	62	78	69	83
57	60	59	69	65	67
63	57	64	54	66	52
41	48	42	54	45	62
51	69	52	73	53	81
36	43	43	53	44	45
43	47	53	45	63	37
5	56	8	62	11	60
38	49	40	42	49	46
54	50	60	32	63	23
27	43	31	40	32	35
68	30	70	27	73	33
47	43	56	52	65	51
69	65	75	71	78	70
60	67	68	63	73	64
52	53	61	51	71	43
37	40	45	34	46	40
31	58	35	56	37	50
33	65	39	63	48	69
7	63	8	55	11	56
54	65	60	74	64	77
43	36	50	35	57	29
17	42	26	40	29	40
50	34	60	29	64	24
31	64	32	62	35	58
59	60	65	64	71	74
50	37	60	45	66	35
35	68	43	76	44	79
53	32	60	23	64	16
22	48	23	41	33	43
40	59	48	57	54	54
66	60	71	50	76	40
66	66	70	67	72	70
7	58	16	61	19	67
28	60	38	64	45	62
66	39	76	38	82	33
57	42	60	33	62	37
29	42	34	36	37	33
61	50	63	46	71	55
15	34	23	36	32	40
47	56	49	46	53	52
27	33	33	28	34	24
31	44	36	54	37	49
51	60	53	51	57	47
15	40	20	42	21	47
47	66	50	71	56	80
29	57	30	57	37	62
53	63	60	69	64	70
63	31	73	40	78	31
60	31	67	24	73	15
32	49	35	55	39	52
5	58	11	54	17	50
30	56	39	55	42	53
60	33	69	39	78	37
45	34	49	35	56	44
26	31	36	27	38	33
25	67	32	74	40	70
29	43	37	41	44	31
27	49	28	51	38	57
42	66	50	65	54	64
43	31	45	22	52	30
12	36	22	36	23	36
54	31	56	25	66	35
39	39	46	49	56	41
2	44	6	50	15	60
22	30	26	36	28	30
24	65	26	59	28	53
58	65	65	59	70	59
4	62	9	53	16	59
11	63	17	68	20	69
33	31	41	30	57	28
55	39	65	41	69	45
66	35	69	28	79	25
53	50	54	46	58	42
4	51	10	48	17	53
26	64	35	70	41	76
58	47	67	43	77	40
1	66	5	72	13	84
48	69	58	69	65	70
51	58	56	52	64	62
41	42	46	40	50	42
65	32	67	42	72	51
4	55	6	56	14	52
29	37	33	28	34	38
9	58	16	60	26	61
50	54	60	48	63	43
63	38	68	43	74	52
6	30	13	34	20	27
9	40	13	33	20	36
27	50	32	57	37	53
3	48	7	45	8	52
68	49	72	49	73	44
48	42	68	22	78	12
42	44	49	35	56	38
36	59	37	68	39	71
4	52	12	44	16	40
46	36	49	46	57	47
55	58	61	58	63	49
53	58	59	54	67	53
1	39	9	37	13	36
69	35	77	37	85	27
31	54	38	52	40	47
57	52	63	45	65	51
26	62	27	64	29	70
64	48	70	51	72	43
41	49	51	55	52	58
7	55	16	51	18	58
49	38	52	32	59	37
23	52	33	54	36	58
11	30	19	31	27	32
17	33	24	30	25	23
19	37	21	32	22	42
15	40	19	39	24	37
18	67	28	60	36	69
67	54	69	60	70	68
44	34	53	44	58	39
10	52	18	49	21	47
64	52	68	48	76	55
13	42	15	52	18	54
42	70	47	66	48	71
10	30	15	32	17	32
25	50	34	42	40	36
4	40	9	31	10	39
57	38	67	37	74	39
40	37	41	38	48	31
37	54	45	59	49	58
56	60	65	67	69	60
51	32	54	33	60	35
24	63	30	56	35	65
56	43	65	44	74	35
38	56	46	52	62	44
44	30	47	22	52	18
1	64	3	69	5	77
30	58	34	59	36	57
3	49	9	45	19	41
1	32	5	42	9	39
23	45	28	46	30	45
67	38	68	39	78	44
59	52	61	60	64	50
38	52	46	54	47	50
55	60	63	50	68	56
23	67	24	58	34	61
18	68	26	59	32	58
37	32	39	25	43	32
58	37	68	43	70	52
33	49	39	42	49	49
44	43	52	43	56	37
44	48	50	44	62	36
18	58	25	65	27	74
36	59	37	55	46	59
56	48	58	57	64	60
64	59	68	62	72	65
35	38	41	37	49	32
65	62	71	66	75	56
1	66	2	65	7	69
36	37	45	39	54	34
24	69	28	63	30	59
22	70	29	77	35	75
1	33	6	43	12	34
3	39	12	42	21	45
70	30	78	37	87	27
41	63	44	63	47	68
49	66	53	69	63	64
35	33	39	35	43	28
22	59	27	60	36	63
21	34	30	41	36	48
13	65	23	63	31	56
9	42	12	52	13	49
67	52	70	52	79	62
8	47	18	42	19	51
57	45	66	43	71	52
15	51	18	47	28	37
30	60	36	53	40	55
38	58	42	55	51	57
32	59	34	50	37	40
66	55	72	51	77	60
2	65	4	70	8	80
49	57	53	49	61	46
19	57	31	39	37	30
17	61	22	52	31	57
61	50	70	40	72	48
43	51	49	43	58	52
28	61	34	51	46	31
36	32	37	40	40	31
67	69	73	78	76	70
17	38	25	35	31	43
31	60	36	58	45	61
60	30	69	20	78	28
56	39	66	39	67	45
46	42	52	35	60	45
14	37	17	43	18	36
22	47	27	38	32	45
67	44	77	35	80	45
68	51	77	50	78	51
32	33	35	39	42	49
58	62	61	65	68	64
58	56	63	56	73	55
67	51	68	55	69	56
47	69	51	63	58	66
23	59	26	67	35	58
39	51	44	43	50	38
62	35	72	28	73	21
41	58	42	58	47	52
58	32	63	25	72	18
66	35	73	35	77	25
69	50	75	48	78	58
59	52	60	58	65	51
2	47	6	52	15	57
34	58	44	63	45	58
70	60	77	69	79	68
14	34	16	36	19	36
36	43	40	53	41	63
51	50	59	59	62	63
56	38	63	38	71	29
57	43	66	50	74	53
22	54	24	61	27	64
26	32	34	42	37	33
18	64	19	59	27	69
63	52	65	50	70	59
2	41	4	45	8	35
63	32	64	30	65	39
11	48	17	46	18	47
34	68	40	69	47	75
4	63	9	61	19	57
25	62	32	57	42	47
25	62	35	70	43	60
53	34	59	44	64	42
38	43	44	36	51	30
59	39	66	29	70	35
25	51	28	42	38	37
49	37	57	31	64	26
67	45	72	48	76	48
32	41	34	48	38	62
36	52	39	60	44	55
29	53	33	62	38	54
60	36	69	45	79	54
63	65	66	62	67	58
64	39	66	34	68	37
10	62	19	66	24	57
26	67	31	62	33	67
22	43	24	53	33	52
49	45	55	47	65	56
25	43	32	43	37	34
26	52	29	56	35	64
37	68	45	60	61	44
19	54	20	64	30	59
6	48	14	45	19	45
53	30	63	36	69	40
19	68	21	76	29	66
7	60	9	58	15	56
63	48	65	46	66	42
18	68	25	61	26	66
36	44	46	41	48	48
47	35	48	25	51	30
50	66	60	76	61	72
41	52	45	60	49	57
70	59	78	49	81	44
29	45	30	47	36	56
22	63	32	51	37	45
39	32	47	26	57	24
66	63	72	63	80	63
48	47	52	57	62	56
21	50	30	48	36	46
20	59	30	62	38	62
66	60	72	59	81	68
43	55	49	58	50	59
62	65	67	66	69	67
39	47	47	42	48	45
6	69	15	72	25	74
49	32	55	37	61	40
61	50	69	54	78	44
61	58	62	56	72	66
22	66	25	64	28	54
48	32	58	32	68	40
57	53	66	47	76	46
66	35	78	43	84	47
16	41	24	36	32	31
26	45	27	41	29	36
13	37	20	43	25	51
15	32	22	28	24	19
49	44	57	48	65	51
22	46	32	51	33	48
57	56	64	55	67	51
35	50	38	47	41	47
11	36	16	27	26	18
2	46	9	49	16	52
56	47	57	55	63	52
30	64	39	62	57	58
15	65	20	61	26	53
11	40	17	43	18	39
55	39	56	45	63	48
50	32	52	32	60	25
52	42	58	46	61	44
11	67	15	66	21	58
38	46	43	51	46	60
14	37	15	39	16	39
58	62	66	62	76	54
67	62	77	60	87	61
23	34	27	37	33	27
46	50	54	43	57	42
9	36	10	37	19	39
9	54	19	50	29	45
44	42	48	44	52	40
7	51	17	59	22	59
21	59	25	52	32	50
45	30	54	37	64	29
37	53	41	47	49	44
13	64	19	54	20	59
44	46	51	36	58	26
58	65	65	58	69	65
69	42	74	47	79	41
40	69	47	73	55	65
8	66	16	59	22	63
2	54	5	60	14	60
46	39	48	37	58	45
63	45	72	35	90	15
33	56	38	66	45	76
50	70	59	60	77	40
68	69	75	63	82	65
21	67	29	67	37	73
8	39	13	47	18	51
24	45	29	39	39	46
48	57	57	50	62	56
6	37	15	45	23	38
38	68	48	72	58	78
34	49	44	58	45	63
42	62	43	65	51	60
18	39	22	41	32	51
3	59	4	49	10	56
31	70	36	76	37	81
14	48	17	42	18	52
29	70	32	70	41	73
50	67	52	63	60	55
54	50	63	49	73	55
56	59	65	52	71	43
55	68	60	59	61	64
52	57	58	60	60	68
6	41	11	46	18	53
67	35	75	33	77	29
19	44	23	47	29	46
69	61	72	70	76	63
59	60	68	50	77	42
32	65	37	69	40	75
58	63	65	70	70	67
22	54	23	53	28	57
36	41	45	33	52	23
27	42	31	34	34	25
34	43	44	50	51	40
68	69	70	62	79	54
12	48	18	49	23	40
42	52	49	61	57	67
35	38	43	37	46	33
18	59	25	66	39	80
38	43	46	52	55	60
15	64	24	66	42	70
61	66	65	62	73	54
28	59	31	56	36	61
64	58	73	63	83	68
46	46	51	54	54	58
10	39	18	37	25	35
56	69	66	75	71	81
17	32	20	28	26	25
62	42	66	51	70	60
46	48	58	46	64	45
68	40	72	40	74	40
59	68	63	63	65	68
11	53	21	47	26	44
26	49	30	54	33	63
39	35	43	39	47	36
23	32	30	42	38	37
28	63	30	58	32	66
61	39	70	38	72	47
35	30	39	23	45	19
57	61	69	53	75	49
59	51	65	41	68	36
36	69	46	57	51	51
31	40	32	37	39	45
22	63	27	66	36	57
39	69	49	63	55	53
45	54	54	62	58	64
61	37	66	37	76	37
42	41	47	50	54	59
70	47	80	46	81	45
49	52	51	47	55	50
57	57	60	56	64	52
32	55	33	47	43	40
19	44	20	46	27	46
14	54	18	62	27	54
23	62	25	69	28	68
44	41	49	47	55	43
57	30	61	31	64	36
14	59	21	57	23	60
5	49	11	51	14	47
60	62	63	54	71	53
6	33	15	36	17	42
41	53	49	49	53	47
10	32	16	30	17	37
40	62	50	55	54	45
68	39	69	37	75	32
8	56	17	62	27	69
34	66	37	60	46	61
56	59	65	69	74	61
20	59	27	50	29	54
25	70	35	68	37	62
29	34	36	24	46	24
65	51	75	42	80	47
37	59	42	52	44	61
66	63	74	70	76	77
64	60	72	52	76	56
43	66	53	64	59	73
13	58	23	55	33	62
19	68	22	75	25	75
21	64	24	63	31	61
56	34	66	24	67	33
58	52	66	61	76	61
9	38	14	44	15	49
55	32	59	35	61	32
5	67	15	63	21	64
41	64	45	61	53	55
31	46	36	55	41	64
49	36	53	46	55	51
45	44	52	47	53	38
60	54	66	58	74	61
7	46	17	50	23	47
28	38	35	29	39	34
17	36	19	26	24	21
2	44	11	42	17	51
22	57	26	60	34	67
21	55	27	58	33	61
18	35	28	37	35	33
44	48	48	51	52	48
6	31	7	26	8	25
7	52	10	51	17	60
66	51	73	48	80	45
12	66	21	62	29	56
1	65	11	70	15	68
41	40	42	35	48	41
12	54	20	46	21	44
48	67	56	63	57	65
14	42	22	33	31	29
17	36	23	35	26	38
48	68	58	80	63	86
1	41	3	34	7	20
30	43	35	37	45	32
12	46	18	41	28	47
50	68	58	61	63	67
39	70	46	65	56	69
6	67	12	68	18	78
8	42	15	34	24	33
27	59	35	54	43	49
33	33	37	43	46	53
62	43	70	53	86	73
50	33	53	23	58	20
5	54	11	45	18	46
69	36	76	44	79	51
7	70	9	71	10	73
18	61	20	66	24	62
14	66	15	57	19	54
61	48	64	57	68	60
50	32	59	42	61	50
7	47	12	50	22	56
57	64	61	61	64	56
56	41	63	48	73	48
17	51	27	54	35	64
38	59	42	64	45	63
7	49	13	48	19	47
2	37	12	29	22	21
13	47	21	57	23	59
28	53	30	60	37	66
19	35	29	37	30	43
49	63	51	61	55	52
15	44	16	44	23	42
8	53	12	55	19	63
37	62	45	53	61	35
60	67	62	63	64	59
41	50	47	52	54	59
24	37	27	28	30	18
1	36	7	38	13	36
25	36	35	34	36	35
47	42	49	46	52	44
7	49	9	56	17	47
61	43	71	40	79	37
48	44	54	40	62	37
23	54	26	48	29	50
62	70	66	73	72	75
48	62	56	71	60	67
60	40	61	40	63	39
67	50	71	60	72	52
62	50	68	56	74	55
24	37	32	47	40	40
39	45	44	35	45	40
25	33	33	33	35	34
34	51	41	60	46	58
21	64	23	70	32	66
5	46	10	46	14	53
9	31	19	29	23	35
30	46	33	47	43	50
47	42	48	50	50	66
19	52	22	46	24	45
21	58	24	68	32	72
25	49	32	50	39	51
19	65	23	73	28	82
46	46	49	45	50	47
10	54	18	60	27	69
17	60	23	56	30	51
36	37	40	37	42	30
28	34	33	44	36	50
63	53	72	49	75	47
54	55	64	53	67	57
10	63	16	53	23	43
15	67	25	59	30	49
35	54	44	59	46	55
11	47	12	44	21	41
40	69	42	74	47	73
20	53	30	48	38	52
47	61	49	65	53	75
2	34	9	29	14	19
28	63	35	73	42	73
68	70	72	73	78	72
2	43	7	37	14	45
46	48	53	48	57	44
60	31	65	32	70	28
54	35	57	43	59	33
55	63	56	67	62	61
54	62	55	72	57	77
26	41	32	46	38	51
9	69	19	61	21	53
19	38	22	34	27	41
62	56	69	62	83	74
39	33	42	31	45	29
53	36	59	30	64	37
66	53	73	61	82	64
54	59	60	68	66	64
50	65	57	64	65	62
40	31	42	31	50	39
11	65	16	65	20	65
17	32	19	35	20	34
58	51	62	54	72	64
22	58	30	48	35	55
37	35	41	32	49	39
61	38	66	40	75	31
57	58	65	57	75	60
37	61	46	66	56	69
12	68	17	75	24	79
66	40	69	44	76	41
23	33	24	42	34	39
70	49	76	49	78	55
25	64	32	54	35	53
19	37	27	41	32	48
32	43	40	51	43	57
49	30	57	24	60	28
32	48	36	41	45	35
30	46	38	48	48	58
63	50	66	41	72	41
10	67	17	68	18	73
58	67	67	70	75	61
51	51	57	58	64	65
66	45	69	35	75	15
57	51	63	43	71	37
22	52	30	55	46	61
66	54	75	62	80	55
17	36	26	41	36	49
36	38	44	35	50	30
59	42	63	46	65	46
36	37	44	45	60	61
25	47	26	40	31	34
64	56	72	63	78	71
9	34	13	31	14	33
7	42	12	36	16	40
52	70	54	77	57	82
6	60	13	70	17	68
14	60	19	66	22	75
29	36	33	42	35	49
10	34	20	29	26	39
46	41	56	34	58	44
25	58	29	48	31	55
39	32	44	40	54	56
23	64	32	54	34	62
66	56	73	61	87	71
42	52	51	52	56	45
52	32	53	41	58	50
25	54	31	54	37	54
67	64	75	70	84	62
46	34	56	24	64	32
60	44	70	44	71	52
23	41	25	49	29	44
28	43	34	36	40	27
53	59	54	60	58	70
44	43	64	35	74	31
45	70	46	60	52	53
45	53	52	61	57	69
19	61	24	68	26	74
7	56	16	66	24	75
49	68	51	70	60	62
29	63	34	64	39	56
14	42	18	60	20	69
2	64	8	57	11	63
38	44	40	35	44	17
22	68	23	67	30	70
20	65	25	75	35	80
3	67	4	71	8	65
40	65	43	55	51	45
2	32	10	29	18	26
63	70	64	72	70	76
62	36	65	38	74	38
4	55	14	54	15	56
53	32	62	31	72	33
18	62	25	64	35	65
4	44	9	50	16	50
28	70	35	62	42	54
23	46	24	42	25	41
11	67	14	60	21	51
44	45	50	35	60	44
1	40	6	43	10	34
25	33	27	29	34	33
60	60	64	55	70	52
10	58	14	61	20	61
2	31	9	32	13	30
11	58	18	54	22	49
58	70	76	82	85	88
54	55	56	61	61	62
62	53	64	63	68	83
54	43	59	45	60	42
66	58	67	61	68	53
61	42	65	41	73	35
54	46	58	53	65	58
31	53	35	57	45	64
33	61	38	53	45	45
5	53	11	60	14	59
40	64	48	56	54	54
66	47	74	37	81	46
9	33	19	33	23	28
39	34	43	32	44	40
58	44	68	48	71	51
52	45	58	53	63	58
24	70	25	71	28	73
34	69	38	78	40	83
53	50	61	40	67	36
6	43	10	35	13	25
50	65	57	63	62	59
8	64	17	58	20	52
27	34	35	31	45	26
62	68	71	78	76	85
47	68	52	63	58	57
7	58	13	64	17	57
47	40	56	43	58	35
16	45	24	49	32	48
66	32	71	39	76	38
64	56	74	55	84	65
29	51	35	46	37	36
48	42	52	36	60	24
32	53	39	54	48	59
11	55	13	64	23	68
53	54	62	48	64	41
58	64	61	62	68	61
19	61	20	63	28	58
25	63	29	73	32	63
55	54	69	38	76	30
33	33	35	26	37	27
45	59	50	51	52	47
63	64	64	60	66	59
29	61	35	55	45	47
3	40	9	36	12	42
13	56	23	49	25	47
45	56	48	53	58	61
65	47	68	41	78	31
22	39	32	30	37	30
33	69	42	71	48	72
15	70	17	75	18	70
10	70	19	76	22	73
57	39	58	31	66	41
30	61	31	69	41	69
48	47	56	40	60	46
32	70	38	74	46	71
17	38	20	31	22	32
51	61	56	64	62	58
16	33	25	39	43	51
32	53	33	55	42	57
26	40	32	38	42	40
13	52	22	56	30	65
68	57	72	57	81	58
17	66	24	75	31	84
51	57	52	61	56	62
21	49	24	40	32	49
43	57	46	49	50	56
34	67	42	58	43	48
9	44	18	44	28	36
37	39	39	49	42	50
35	65	38	59	47	52
41	53	47	49	49	43
53	40	60	34	66	29
8	64	14	57	23	60
31	32	33	23	37	32
3	38	12	48	21	45
56	61	59	62	69	61
68	59	76	65	79	75
2	31	3	29	9	32
36	65	39	57	42	64
5	57	8	61	17	51
6	67	13	63	15	66
25	30	29	29	39	35
12	42	18	32	26	42
63	54	68	49	74	54
3	46	4	54	14	51
9	44	10	53	11	63
61	45	68	38	69	48
26	36	33	44	34	41
22	54	23	47	32	56
43	69	49	65	54	62
68	59	69	49	70	40
17	53	19	43	27	50
18	67	19	71	29	65
53	35	61	42	69	49
18	47	19	54	25	56
29	47	36	54	37	49
5	31	15	24	16	15
25	31	31	34	36	26
16	54	20	48	30	47
58	70	61	76	63	81
58	64	60	59	68	65
50	32	56	37	66	43
26	34	28	42	33	45
59	34	66	28	75	34
4	66	8	61	12	53
14	61	18	62	22	59
38	68	43	68	50	60
63	58	72	57	81	56
70	60	76	51	85	61
47	36	50	36	57	39
13	43	22	40	24	36
22	37	24	41	26	44
12	37	18	43	21	47
33	66	37	67	41	74
26	41	36	48	37	38
39	52	44	47	52	54
40	60	44	64	48	74
69	45	76	45	86	40
32	62	41	66	46	57
62	35	71	44	78	39
46	50	52	52	64	56
63	35	73	42	74	49
27	67	31	64	32	69
8	61	15	62	19	68
48	55	54	60	61	65
24	66	26	74	28	81
22	60	32	67	39	62
69	33	74	34	84	34
62	37	72	37	73	30
38	46	40	40	42	33
2	66	7	57	17	51
2	59	10	65	15	64
37	60	39	64	41	68
32	58	35	56	37	60
55	43	64	45	70	37
68	38	69	38	70	33
61	49	64	53	70	57
1	56	11	56	20	64
23	62	24	64	27	55
48	38	50	28	54	33
23	60	30	65	40	66
16	52	23	54	37	58
55	57	65	48	72	43
45	47	55	55	63	49
13	41	14	45	16	55
48	67	51	73	60	70
7	39	11	29	14	25
1	52	2	47	4	56
64	70	72	62	88	46
30	69	40	79	44	89
7	61	15	57	24	66
39	37	45	45	50	53
12	59	22	58	23	48
54	68	59	72	60	78
10	66	14	68	17	77
17	60	25	53	33	46
39	59	49	75	54	83
39	40	43	50	46	46
44	43	45	38	54	43
21	46	22	39	25	32
20	68	22	62	32	69
10	31	30	33	40	34
60	44	64	53	74	55
10	64	20	70	25	60
42	36	62	26	72	21
53	41	63	36	67	31
50	50	60	42	63	40
24	69	32	60	37	64
7	48	8	45	14	55
69	70	70	73	76	65
41	31	43	24	50	17
46	52	55	43	56	41
45	56	54	66	62	66
58	62	68	65	71	69
36	58	41	63	44	60
65	63	75	68	81	66
64	50	67	49	73	48
24	64	31	61	37	56
17	47	23	52	28	54
60	60	64	53	65	56
59	39	61	44	63	49
22	58	25	66	28	70
61	58	65	51	67	50
28	34	38	38	47	46
53	50	57	41	66	35
43	50	50	50	56	52
51	37	60	46	70	46
4	69	14	79	16	81
9	42	10	41	19	44
15	48	24	49	29	46
15	53	22	48	31	39
65	66	73	70	77	60
38	55	39	59	46	54
13	56	14	56	24	54
51	48	55	48	59	48
60	45	63	50	67	50
14	46	20	58	23	64
60	57	66	62	75	69
54	30	56	33	60	39
30	36	37	28	39	27
26	65	35	56	37	52
20	41	23	38	31	31
36	65	45	60	54	62
67	63	69	69	70	72
58	54	67	63	68	73
27	70	36	70	42	70
26	49	35	55	38	60
65	42	73	49	76	56
30	31	38	29	45	39
48	41	51	42	60	50
36	44	40	52	44	60
34	53	37	48	45	51
22	59	23	68	24	77
67	69	68	60	77	61
48	37	54	32	59	40
29	68	34	78	44	87
66	48	72	40	82	36
26	53	29	56	36	61
39	52	42	61	51	59
21	35	31	37	40	34
26	62	28	62	30	55
36	64	46	54	49	50
44	61	51	57	53	66
28	34	29	42	35	38
22	36	28	39	38	39
56	49	58	39	64	47
50	54	60	44	62	39
27	58	30	62	35	62
47	58	54	68	63	76
48	40	52	34	61	29
21	53	25	60	26	67
37	46	46	50	55	54
66	49	69	59	75	69
9	62	14	52	22	42
2	43	8	50	11	40
6	34	16	41	21	45
11	42	20	37	38	27
19	38	21	36	29	43
49	51	50	46	59	56
48	37	54	47	55	57
60	44	63	36	65	32
69	50	76	55	86	54
57	55	59	57	64	63
40	41	47	34	52	38
68	38	77	40	86	30
62	54	65	52	71	48
2	68	8	73	14	68
40	56	44	64	47	69
5	58	15	54	21	53
21	34	23	24	28	30
1	67	3	76	8	74
25	66	30	67	35	60
40	54	48	52	51	49
64	68	66	75	75	76
59	33	67	38	72	36
51	59	61	60	65	58
56	36	64	40	67	37
36	35	43	40	48	43
69	56	71	48	75	32
37	63	45	69	55	75
60	65	68	72	78	81
8	62	12	54	18	48
24	69	25	59	26	65
53	33	62	32	67	35
70	37	80	30	85	22
45	37	53	45	59	53
13	32	14	22	21	29
60	67	68	61	69	51
55	48	59	40	63	50
43	34	53	26	55	22
54	51	56	55	65	56
3	65	8	66	16	59
19	49	29	42	30	46
52	38	60	45	70	40
67	50	76	51	82	47
27	34	32	25	37	17
41	51	47	56	55	50
44	30	54	27	61	36
24	69	33	59	36	63
26	39	27	30	36	31
25	55	26	63	32	61
48	35	50	28	51	21
35	68	38	65	42	61
11	37	12	28	17	26
21	68	28	62	35	60
29	32	34	27	40	19
59	39	68	42	74	45
22	49	30	57	33	64
31	34	40	28	49	22
27	37	32	47	36	53
7	65	15	56	31	38
28	43	38	36	48	45
24	70	32	79	37	78
5	69	14	71	24	72
20	56	24	65	33	70
56	47	57	51	64	41
62	49	71	48	73	42
28	59	33	62	43	55
9	68	11	58	15	65
47	33	50	25	52	18
40	63	43	64	48	68
35	60	37	53	39	46
62	67	71	63	81	65
48	50	57	54	61	48
16	46	22	42	23	32
59	66	62	57	67	57
45	37	55	44	65	51
17	60	25	70	27	72
62	32	71	34	76	28
68	33	74	40	82	35
4	31	10	25	15	16
4	42	13	49	17	56
34	41	40	32	45	28
54	46	61	40	64	32
39	48	41	56	49	50
51	57	59	51	65	47
53	36	61	43	65	51
55	42	63	42	73	49
44	36	45	31	55	39
61	54	71	54	78	50
44	67	53	72	54	70
17	66	21	56	24	57
11	61	15	67	19	62
35	53	45	45	49	39
40	62	44	70	50	64
28	68	36	61	41	52
20	58	23	55	27	54
59	40	67	44	68	34
24	56	31	48	33	40
8	58	10	62	12	66
53	63	60	65	69	58
16	65	23	70	24	75
52	51	59	44	65	38
5	42	6	32	9	41
13	30	15	34	16	44
2	45	4	55	13	63
33	55	43	64	48	74
41	37	51	46	53	47
37	55	43	59	46	59
60	70	61	60	69	53
12	55	15	59	19	62
49	64	51	66	61	59
59	66	67	68	72	65
53	56	56	56	60	61
43	56	52	58	61	67
40	63	43	61	52	61
55	42	56	49	60	46
7	43	12	33	21	43
68	69	71	67	80	60
13	35	23	26	26	26
7	52	9	47	18	37
25	30	32	40	37	45
23	70	29	70	39	75
60	70	70	72	80	74
43	36	45	41	46	49
1	61	4	66	14	76
43	68	49	67	54	66
60	35	64	36	68	41
18	52	20	55	26	61
14	69	34	63	44	60
36	52	38	59	40	66
39	70	49	69	59	69
14	60	19	65	20	69
6	61	8	52	11	49
7	47	15	50	25	59
5	42	12	43	13	41
48	43	49	46	50	50
43	36	47	40	50	38
53	43	55	48	62	54
40	68	48	67	54	67
31	68	34	60	38	58
30	36	35	34	45	30
35	40	40	49	48	50
23	70	29	76	34	78
8	46	12	40	17	34
13	39	15	41	25	31
23	36	30	33	40	43
22	38	31	48	32	38
32	51	37	58	45	66
1	57	4	53	9	48
2	62	6	58	12	60
59	47	64	57	71	60
15	49	18	55	20	50
51	39	59	44	61	37
35	50	36	46	44	47
28	50	35	45	40	44
7	34	16	36	25	38
56	37	66	37	69	47
21	53	27	55	31	53
25	67	29	71	38	62
57	70	63	71	71	77
45	34	55	26	64	34
22	38	28	39	36	48
58	34	59	44	60	36
13	39	15	34	18	30
15	52	25	62	27	72
33	52	38	56	44	64
51	34	53	24	55	15
62	59	68	69	75	79
62	55	71	54	77	45
46	54	52	46	62	41
39	50	43	47	46	55
10	34	13	33	16	32
23	63	28	73	33	63
41	68	48	62	58	68
5	51	12	60	14	67
23	39	26	42	31	34
53	50	60	60	64	55
59	34	65	40	75	38
43	53	44	59	49	63
43	69	46	67	50	75
42	30	46	40	55	31
32	52	38	66	41	73
16	46	17	39	19	38
51	56	53	63	55	70
42	35	46	31	52	41
55	39	56	33	58	24
68	36	78	44	79	52
13	38	17	30	25	39
20	69	21	69	31	68
48	67	55	70	61	63
70	42	79	40	81	32
39	54	42	62	44	67
66	60	69	58	70	59
20	35	27	35	34	37
18	49	21	44	29	48
63	56	71	49	80	54
26	64	33	69	41	74
12	51	15	56	22	46
13	50	22	55	28	63
9	48	16	44	23	40
3	33	8	27	11	33
64	41	65	46	74	53
6	68	7	69	8	73
51	35	60	34	63	41
17	46	27	45	34	40
6	42	16	46	25	53
63	55	65	61	69	73
15	37	25	28	29	24
23	68	30	74	40	84
48	66	49	62	52	64
1	56	2	63	4	71
58	51	65	54	71	57
5	70	15	64	19	56
10	44	13	41	22	39
70	47	79	39	80	37
38	38	41	32	46	40
30	45	32	45	36	48
64	64	65	66	71	65
20	42	25	50	30	45
8	49	14	56	17	64
56	67	57	68	60	64
69	52	78	57	96	67
7	53	15	54	21	63
18	66	26	63	42	57
47	42	49	44	59	35
6	34	12	25	22	20
11	42	19	44	27	49
53	51	55	61	64	57
20	67	29	71	39	74
29	32	34	26	39	36
69	57	76	56	80	62
66	35	69	29	72	22
56	30	63	39	71	49
15	70	19	76	26	86
18	40	22	45	30	37
61	53	67	59	73	60
54	58	59	55	64	48
3	60	7	62	17	66
48	57	55	63	64	73
62	49	67	53	68	54
31	40	35	58	37	67
31	41	40	40	42	46
15	51	16	43	24	42
13	67	22	77	29	79
63	38	64	41	69	44
42	50	44	54	50	58
28	49	31	46	32	47
26	59	30	59	36	57
37	54	39	59	48	52
5	60	13	61	15	64
2	37	7	39	15	44
